date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl,equity_ret
16343,-1624502947.2635045,484264281.0691628,-8195306.425100785,-3757306.8730326174,85983675.00454532,-524673947.7198429,0.0,-1590881552.2077727,-3202094919.335324,1611213367.127551,0.10527484371068756
16344,-1770215362.8225992,2222709471.4096136,1084702.6845810427,12374100.995688114,-92502080.46558881,-1502425053.0844536,0.0,-1128974221.2827587,-3588945469.1853204,2459971247.9025617,0.48319771117600296
16345,-1302841059.6452637,-1117638.2988298452,701324.1719481316,1061843.441403166,-182729266.9578467,-220201080.71292198,0.0,-1705125878.0015106,-2396665895.1693535,691540017.1678429,-0.00024296484757170547
16346,527113501.8705627,526838015.39526063,23042019.42320727,-15330366.593224581,81966821.69497608,-388890769.1763009,0.0,754739222.6144813,992793429.8074675,-238054207.19298613,0.11453000334679579
16347,1781895130.673798,1149008380.7269485,10507178.988760043,-7735614.763277033,44846304.22500001,-756464146.7179972,0.0,2222057233.133232,3285656076.190152,-1063598843.05692,0.24978443059281488
16348,-502501067.76301783,663829533.2976933,7227250.911969144,-25859060.7376573,-63509286.54111045,-759661232.9658201,0.0,-680473863.7979432,-845677548.6520653,165203684.85412204,0.14431076810819418
16349,-799306440.312392,614666614.3959941,4741294.707603839,-14659470.90419586,-276121810.32491094,-624867605.1361417,0.0,-1095547417.5740426,-1476611406.142088,381063988.5680454,0.1336231770426074
16350,-1770215362.8225992,62938734.98786306,11071279.848173369,-1039151.0933318445,-136382728.28240407,-185311860.04367664,0.0,-2018939087.405975,-3588945469.1853204,1570006381.7793453,0.013682333693013709
16351,1781895130.673798,148836526.4424576,-9917680.842678739,-3723941.0953381904,44846304.22500001,-135646138.1176244,0.0,1826290201.2856145,3285656076.190152,-1459365874.9045377,0.03235576661792556
16352,1216742531.4202669,1116569704.5691428,-17927135.623335347,-19795071.940776072,182792632.15307316,-720592866.436963,0.0,1757789794.1414084,2174520946.5673094,-416731152.42590094,0.2427325444715528
16353,-354965471.1552141,1152146289.911339,30650501.315789938,-14231441.566349842,188070406.54156482,-995911420.847358,0.0,5758864.199771881,-676878035.2033787,682636899.4031506,0.25046658476333455
16354,-1554884313.7453067,527708887.5114987,24795615.48174735,854274.9313937033,-161698228.13197288,-223553779.55843982,0.0,-1386777543.5110795,-3043250378.1947827,1656472834.6837032,0.11471932337206493
16355,1781895130.673798,1068108647.7823306,18555503.916576497,-20891650.63736949,52290355.79211811,-443492929.9607464,0.0,2456465057.566707,3285656076.190152,-829191018.623445,0.2321975321265936
16356,1781895130.673798,1647564100.8989396,28413491.335832328,-36899842.24313601,76607843.17419069,-1286815014.9896202,0.0,2210765708.850004,3285656076.190152,-1074890367.340148,0.3581661088910738
16357,-317051086.20482963,517819189.48917973,11823322.575264324,-14037522.975977022,-129942796.76464632,-385944653.1991852,0.0,-317333547.0801941,-416466516.0775633,99132968.99736917,0.1125693890193869
16358,1781895130.673798,1151078580.5955315,13945798.358670304,2210569.5846825778,44846304.22500001,-628841479.745862,0.0,2365134903.69182,3285656076.190152,-920521172.498332,0.2502344740425068
16359,-317558460.09982127,614334757.1766825,8097692.417745403,-2372490.5824451027,178483196.94676968,-657658323.081239,0.0,-176673627.2223078,-236230504.94046497,59556877.71815717,0.133551034168844
16360,25754605.297275107,-301290206.3642912,-6023154.728830625,-13290413.746856254,21388012.283514865,27913033.623017915,0.0,-245548123.6361702,72307798.14959717,-317855921.7857674,-0.06549787094875896
16361,1781895130.673798,771746139.2492706,4200033.095895123,-6805992.4238204975,302912998.10892284,-60813127.03604898,0.0,2793135181.6680174,3285656076.190152,-492520894.5221348,0.16777089983679794
16362,1781895130.673798,775721270.9458542,11098435.485207047,-11095731.856874373,36303247.482213385,-901823808.3111728,0.0,1692098544.4190254,3285656076.190152,-1593557531.7711267,0.16863505890127264
16363,-1388687851.9312823,811949392.3451226,-4143577.0523742,-2663411.3421961535,-342127555.5012978,-424506821.3453634,0.0,-1350179824.8273911,-2591037194.572067,1240857369.7446756,0.176510737466331
16364,1781895130.673798,1176727687.371398,9252538.566673517,-11904841.688828588,44846304.22500001,-826499714.4156682,0.0,2174317104.732373,3285656076.190152,-1111338971.457779,0.25581036681986913
16365,-1458779313.4834414,-439715190.7997293,-9473674.292071184,-20145071.185606673,-35674043.052456945,424073293.2338006,0.0,-1539713999.5795047,-2735968338.1917505,1196254338.6122458,-0.09559025886950637
16366,-1186793099.2148654,-150620749.8127509,1974046.3497744515,-22725383.560398936,-161470119.70324513,257319687.97758818,0.0,-1262315617.9638977,-2182973334.587224,920657716.6233263,-0.0327436412636415
16367,306373240.1199742,84120862.45184693,-4143565.237572609,-6177138.572460955,-71312613.78781542,-166870895.45988324,0.0,141989889.51408884,479097055.0354147,-337107165.5213258,0.018287144011271073
16368,-1614209400.2937245,-379147119.47507185,1233879.4610398402,622360.6327569587,-101980099.34427825,137807719.65712214,0.0,-1955672659.362156,-3142323803.2106056,1186651143.8484497,-0.08242328684240692
16369,-154780549.48725164,249544149.5097258,126779.77364787576,-26594294.104971178,-336325776.6943285,138006914.468138,0.0,-130022776.5350396,-366466146.87527084,236443370.34023124,0.05424872815428822
16370,-699548137.8950764,829423842.3734964,27331632.70957651,3913847.7756574666,-97552543.43075573,-584735744.6482842,0.0,-521167103.1153859,-1179926132.6594076,658759029.5440217,0.18030953095076008
16371,-1264021250.8717196,2049325780.1481855,17595665.428876482,1590723.0031500722,6513825.433181466,-1644477910.4485064,0.0,-833473167.3068323,-2397705101.7756834,1564231934.468851,0.44550560438004033
16372,-1638301946.1956353,420871056.4949082,-1095664.3691787038,-26835306.054450776,-167719562.5677891,-427357871.17468625,0.0,-1840439293.8668318,-3255867298.8884006,1415428005.0215688,0.0914937079336757
16373,1781895130.673798,821467553.1929466,-346572.3787619197,-7943955.400815497,44846304.22500001,-353723707.6868449,0.0,2286194752.6253223,3285656076.190152,-999461323.5648298,0.17857990286803185
16374,-1687453552.9676235,1324664263.0792005,24284391.53948597,-23687843.810806595,-315909418.7185119,-1018531797.1102971,0.0,-1696633957.9885526,-3369538875.387495,1672904917.3989425,0.28797049197373925
16375,-1508007870.425094,267027327.7849686,6159833.165800918,-5930044.851064394,-305862621.79115075,-371219009.9086845,0.0,-1917832386.0252242,-2865162586.5697083,947330200.5444841,0.05804941908368883
16376,1781895130.673798,1435655868.8089044,24119654.566551834,30211430.961305857,52001799.99510113,-1175899187.9938018,0.0,2147984697.011859,3285656076.190152,-1137671379.1782932,0.3120991019149792
16377,1296054982.5680966,639535405.0238882,13575268.190661129,-2702962.8414904377,156056393.8354221,-607244571.2933615,0.0,1495274515.4832158,2325059577.162196,-829785061.6789804,0.1390294358747583
16378,-1558520073.817484,1093851979.3289843,19997474.500153486,8844940.772773046,-81635468.13309446,-613694484.7308623,0.0,-1131155632.0795298,-2968057735.8039727,1836902103.724443,0.2377939085497792
16379,882767407.8935599,794072184.1446103,8538690.438353717,12984458.051732562,-258805913.6197662,-563776312.6526192,0.0,875780514.2558712,1743390220.313324,-867609706.0574528,0.172624387857524
16380,-380760116.73998034,1109430384.6260903,18753202.12719532,-926715.6367910318,-75108622.37083593,-799292424.1906958,0.0,-127904292.18501735,-567737219.0386992,439832926.8536818,0.24118051839697616
16381,281303123.2191797,747347895.1232312,25913617.753466584,3226312.8210639847,-87510141.68935166,-724135504.586833,0.0,246145302.64075673,843625001.718832,-597479699.0780753,0.16246693372244156
16382,1434550112.2673254,1470601907.762601,15062781.959223695,-22732630.09610178,-4591859.222453865,-1199754109.745714,0.0,1693136202.9248803,2582469779.783677,-889333576.8587968,0.31969606690491326
16383,574287166.3980112,1113661787.7001224,499867.21428525914,-17397359.821375363,44846304.22500001,-1097752608.9970694,0.0,618145156.7189741,1278891721.9437447,-660746565.2247705,0.24210038863046138
16384,-1631121293.3583994,1428409074.8458686,6355465.020012912,-23987232.33228819,-201605858.18094683,-1111985014.2561834,0.0,-1533934858.2619362,-3230262190.124624,1696327331.8626876,0.3105237119230149
16385,-1226100815.052398,1160036011.6459985,28098520.269206457,-23340730.275043655,-149740821.63722122,-850994547.2605405,0.0,-1062042382.3099984,-2238951550.2186823,1176909167.9086838,0.2521817416621736
16386,-111601031.9449564,-917782434.5366478,-3912428.360696094,-12772940.193376444,92623246.684427,589796144.725826,0.0,-363649443.62542367,-193673910.68467426,-169975532.9407494,-0.19951792055144518
16387,1781895130.673798,79748937.91436546,6419980.939625524,-26445154.81423516,71720078.13221426,303795510.67717576,0.0,2217134483.522944,3285656076.190152,-1068521592.6672082,0.017336725633557707
16388,1781895130.673798,1162914405.8331122,8000910.149367215,-18384205.192756318,128004693.65335381,-596508207.8140682,0.0,2465922727.302807,3285656076.190152,-819733348.8873453,0.25280747952893745
16389,-576016743.7489245,538061507.3956159,3325939.8685744815,-8547348.187917506,108808534.89805906,-440633707.4146558,0.0,-375001817.1892483,-1008434541.0934954,633432723.904247,0.11696989291209042
16390,602715832.8440238,-587754336.3957871,-9037884.985346,8676449.868019085,39838189.887831844,515621296.3903588,0.0,570059547.6091005,1066364578.2835884,-496305030.67448795,-0.12777268182517112
16391,1781895130.673798,795741200.372302,26160994.155930903,-32165130.709078543,254197853.2384827,-106569955.24843413,0.0,2719260092.4830017,3285656076.190152,-566395983.7071505,0.17298721747223958
16392,-1570710336.3440597,466622520.8199651,16106863.195389047,-27487175.14185422,90753479.92485487,-197797665.65709007,0.0,-1222512313.202795,-3071124723.9106627,1848612410.7078676,0.10143967843912285
16393,1781895130.673798,331069311.3122108,5158812.818561079,-16237584.05413818,44846304.22500001,-150101675.87839732,0.0,1996630299.0970345,3285656076.190152,-1289025777.0931177,0.071971589415698
16394,262594985.79443008,1101826105.5666287,15132372.059820808,-13158407.446602272,260059675.44728714,-1029044307.2576432,0.0,597410424.1639211,509665698.1227493,87744726.04117179,0.23952741425361493
16395,-478976135.50138795,805906425.8403287,16865150.111047428,-874867.9722699749,112791008.10635814,-553340092.6722474,0.0,-97628512.088171,-815226147.60676,717597635.518589,0.17519704909572362
16396,-798211425.8903478,1104989890.7167163,2354910.712741291,-18431280.544029225,-720498.1742412049,-862908156.8517323,0.0,-572926560.0308928,-1366045783.8319302,793119223.8010373,0.24021519363406876
16397,-1770215362.8225992,285033313.75500894,15646326.292871818,-12348742.267151028,-72554748.75375,-290000806.978323,0.0,-1844440020.7739427,-3588945469.1853204,1744505448.4113777,0.061963763859784554
16398,-1767029655.553388,2028006295.6820726,-9224952.16582793,-8693331.207605388,-227630010.26224062,-1073855671.5695114,0.0,-1058427325.0765009,-3588945469.1853204,2530518144.1088195,0.44087093384392884
16399,-751861110.1838129,1392694743.2451103,22949193.053019635,-28842843.111998443,-78286049.00774509,-1191812865.4191918,0.0,-635158931.4246182,-1309801081.2549706,674642149.8303523,0.30275972679241525
16400,-888201626.4244944,-25234043.875820503,14945593.64952221,-9023256.27491603,-128047881.515437,213276262.48087263,0.0,-822284951.9602731,-1555675183.2708912,733390231.310618,-0.005485661712134892
16401,1725294566.42432,425463791.84322435,11677850.794493742,-11537235.391941957,87168134.55813515,-339408102.4783586,0.0,1898659005.7498722,3285656076.190152,-1386997070.44028,0.09249212866157051
16402,322434004.1530096,908172651.5137316,21340927.840818603,-18660046.453387808,144037931.36691856,-813798155.0518818,0.0,563527313.3692088,561766537.6914501,1760775.6777586937,0.19742883728559382
16403,1686600668.6517918,132542670.26537575,-20035194.242081083,-1610985.1980411229,124570194.39004835,186296353.80123365,0.0,2108363707.6683273,3084373247.9989176,-976009540.3305902,0.028813623970733858
16404,-289452036.1672639,281653880.85318893,17165763.584476106,14136664.926558012,330492970.50861263,-169227008.68815076,0.0,184770235.017421,-567904928.5823812,752675163.5998023,0.061229104533301944
16405,-791719815.6300254,573889480.3012444,7679258.020531906,-5285658.582428725,66171682.03565581,-47437996.984392546,0.0,-196703050.83941457,-1430791752.9002552,1234088702.0608406,0.12475858267418356
16406,783439798.8795129,636573233.9565884,15236966.262711825,-27024672.664333418,154416925.36895415,-387453509.3535038,0.0,1175188742.4499302,1385280860.1135035,-210092117.66357327,0.13838548564273662
16407,1368061567.5770957,378813689.8092372,21163285.13647914,-24972458.654563982,156230338.99548197,-167133097.19951174,0.0,1732163325.6642184,2466192159.4042387,-734028833.7400203,0.08235080213244286
16408,-1770215362.8225992,1252059181.095172,12974536.626406416,-13351211.515118126,-45437118.24862291,-730290389.7017876,0.0,-1294260364.5665493,-3588945469.1853204,2294685104.618771,0.2721867784989504
16409,1781895130.673798,613371648.6925042,12284682.806900036,341679.55272647645,266399657.60315126,-304709040.11168355,0.0,2369583759.2173967,3285656076.190152,-916072316.9727554,0.13334166275924003
16410,1303540560.513907,596007297.5330548,273532.2201519202,279681.18285546696,111101793.63518462,45674947.44130454,0.0,2056877812.526458,2341935531.946685,-285057719.4202268,0.12956680381153365
16411,1781895130.673798,-22610762.517251335,1252363.6965634846,-17137415.10383083,44846304.22500001,157454802.91301915,0.0,1945700423.8872986,3285656076.190152,-1339955652.3028536,-0.004915383155924203
16412,-1770215362.8225992,1181244444.9529738,31949306.389146864,-8164477.940848845,-340874517.12086487,-662285818.26261,0.0,-1568346424.8048022,-3588945469.1853204,2020599044.3805182,0.2567922706419508
16413,1345202315.6693747,-163220586.07245985,14925976.18990768,-7236145.042768799,-105290037.99932985,-38065303.02400206,0.0,1046316219.720722,2455634561.0002356,-1409318341.2795136,-0.03548273610270866
16414,1204085648.256836,1102464491.9622712,22785559.278462607,-25575332.14361588,-103396388.63250391,-819411840.5377513,0.0,1380952138.1836987,2157267211.1192408,-776315072.9355421,0.23966619390484156
16415,-1769594369.3734794,661524918.8096318,22010064.010261804,364300.8709954922,-65383285.488386214,-675209911.4446121,0.0,-1826288282.6155887,-3588945469.1853204,1762657186.5697317,0.1438097649586156
16416,1781895130.673798,-102592325.64077011,6022379.591623677,-22470825.522844132,44846304.22500001,-10209401.593890453,0.0,1697491261.732917,3285656076.190152,-1588164814.457235,-0.022302679487123937
16417,-1070594107.3451781,975955207.2579991,14348812.185464408,-9603245.718279509,67874709.480361,-358705240.526808,0.0,-380723864.6664412,-1924214589.308323,1543490724.6418817,0.21216417549086936
16418,-1770215362.8225992,898790142.8995618,8434136.530744936,-8691206.066744998,-168790506.55668423,-721809879.2272968,0.0,-1762282675.2430186,-3588945469.1853204,1826662793.9423018,0.19538916149990473
16419,1781895130.673798,1078159819.7261927,29187590.21009489,-30294344.095130943,147631286.27760932,-886174108.867497,0.0,2120405373.9250674,3285656076.190152,-1165250702.2650847,0.23438256950569406
16420,1424912468.3080666,-290265936.746509,-6099580.091294442,-8427065.588633047,-28582476.37470078,33337292.870677922,0.0,1124874702.377607,2603047900.3505926,-1478173197.9729855,-0.06310129059706718
16421,-308103336.7806657,556638984.938245,16029568.322811544,1951813.529126281,-148239048.0472508,-195199641.83826426,0.0,-76921659.87599787,-546819311.959055,469897652.08305705,0.12100847498657501
16422,1644929534.066387,753050992.4110888,13557453.968516633,5199070.742525302,10271348.392018637,-699957577.1442732,0.0,1727050822.436263,2981282652.9037714,-1254231830.4675083,0.1637067374806715
16423,467996840.0553226,520313608.4744417,3411315.039426024,-10590771.040469704,60716115.493189685,-587759813.2957625,0.0,454087294.7261478,790760071.8084354,-336672777.08228767,0.11311165401618298
16424,-1671204675.6812887,1365037666.3769112,28391066.979530253,-7521448.937882572,-177811338.43527675,-882470465.2951516,0.0,-1345579194.9931583,-3250877556.8485994,1905298361.855441,0.29674731877758936
16425,-1602904504.3940036,800010090.8505158,12168446.291541513,8995968.1968942,-2498549.8739753515,-369326261.8397291,0.0,-1153554810.7687566,-3152783523.787764,1999228713.0190074,0.1739152371414165
16426,-1159957851.7599778,441617315.8970563,6003480.7999985665,-25388627.970444717,-117636986.99543062,-204906699.31425494,0.0,-1060269369.3430531,-2094586200.4506655,1034316831.1076124,0.09600376432544702
16427,421949258.6481403,733008670.83275,32099146.034342125,-2491166.3243840896,121373615.65413615,-853666020.4805815,0.0,452273504.364403,692285170.8196678,-240011666.4552648,0.1593497110505978
16428,1781895130.673798,-1799024879.615296,-20922831.21613194,20351769.017766695,-119705917.51474649,1527763418.8003073,0.0,1390356690.1456978,3285656076.190152,-1895299386.0444543,-0.39109236513376
16429,-522819552.3683327,-1977471688.0981612,-21522251.581164174,5302444.226768535,-221401615.15115917,1517970103.9756138,0.0,-1219942558.9964354,-904770717.6512175,-315171841.34521794,-0.42988514958655677
16430,-1550216702.7210999,1373236411.7319067,30478101.63562031,-85307.74309062865,-280175885.97285265,-1251106659.3936634,0.0,-1677870042.4631796,-2985033721.944292,1307163679.4811125,0.2985296547243275
16431,1781895130.673798,975924603.712256,4546568.285946509,-13226741.277160155,126004343.59297344,-784931733.7560363,0.0,2090212171.2317772,3285656076.190152,-1195443904.958375,0.2121575225461426
16432,-1770215362.8225992,624551928.2011893,12373093.693529598,-5710739.63478375,-72554748.75375,-478924577.8454383,0.0,-1690480407.1618524,-3588945469.1853204,1898465062.023468,0.13577215830460637
16433,1781895130.673798,814931328.785587,4634582.394944183,-14956114.137160996,-118918376.08464739,-833035673.5767273,0.0,1634550878.0557938,3285656076.190152,-1651105198.1343584,0.17715898451860587
16434,1781895130.673798,344893488.1264609,4181279.5629839133,-8570372.32580675,44846304.22500001,-571736453.3334899,0.0,1595509376.9289465,3285656076.190152,-1690146699.2612057,0.07497684524488281
16435,-442026901.7233842,849239950.3619883,32591036.92380687,-14735032.710709352,78334087.22616461,-690929672.1232412,0.0,-187526532.045375,-738916450.9950876,551389918.9497126,0.18461738051347573
16436,-900303813.835909,393645134.9712024,13597456.43045924,-5111744.172387539,-358086237.32662165,-250108622.54997015,0.0,-1106367826.4832268,-1569958954.8707256,463591128.38749886,0.08557502934156573
16437,1638056370.5284705,824839827.5392835,13641503.26093997,-8450531.46264161,25900954.39261396,-723097201.6375482,0.0,1770890922.6211178,2971058131.353593,-1200167208.732475,0.17931300598680078
16438,-1557552995.1465206,1069468739.464173,8162849.875979789,-14780411.90886627,7966961.94353751,-433090181.56464535,0.0,-919825037.336342,-2966488072.9128447,2046663035.5765028,0.23249320423134195
16439,-1376497853.8659024,1620250927.0059729,16623845.794025036,-10526136.282814248,-331611223.29824996,-1260571710.137961,0.0,-1342332150.7849298,-2562006779.4573755,1219674628.6724458,0.3522284623926028
16440,-1289143873.2417526,190706639.69150588,13777393.68211589,-10261118.825021215,-211727541.53466338,-118043022.46543679,0.0,-1424691522.6932523,-2366583579.0458527,941892056.3526003,0.04145796515032737
16441,1781895130.673798,1544494877.6938317,17601500.621317975,7342278.643735624,44846304.22500001,-1169780878.3246944,0.0,2226399213.5329885,3285656076.190152,-1059256862.6571636,0.3357597560203982
16442,1781895130.673798,-1132856554.6779978,-11647250.78457677,-18619345.32058677,44846304.22500001,973455073.7815154,0.0,1637073357.897152,3285656076.190152,-1648582718.2930002,-0.2462731640604343
16443,-1712479588.6166413,850855544.3751189,21590008.341501463,-28694592.417455416,16600653.109034054,-539989096.1899581,0.0,-1392117071.3984003,-3464916516.3125157,2072799444.9141154,0.1849685966032867
16444,-1705603877.7139394,-735465929.0419451,-6170856.293296469,-17015910.746195007,-203869121.5864945,801413969.9783566,0.0,-1866711725.4035137,-3412896610.2749963,1546184884.8714826,-0.15988389761781416
16445,-1727965805.4739556,1044537184.5089725,14070492.835138027,194028.6808071681,62846656.09078026,-798461859.1215334,0.0,-1404779302.4797912,-3485082934.914855,2080303632.4350638,0.22707330098021142
16446,-1100103825.7159867,1973328851.8363483,17322094.21887463,-24342847.15020872,42201032.53787141,-1610019092.931453,0.0,-701613787.2045542,-1991130142.9118404,1289516355.7072864,0.4289845330079018
16447,-1097747667.7636664,1140833384.7252345,17888212.457894705,162173.58967018127,15162438.36770863,-695788878.4510065,0.0,-619490337.0741649,-2050337764.1374245,1430847427.0632596,0.24800725754896402
16448,1506882479.679352,1690315832.6279953,20349714.33643406,-22778818.457329936,260649649.5573505,-1343922711.0045736,0.0,2111496146.7392285,2702509908.3309946,-591013761.5917661,0.36745996361478156
16449,-745480597.4758167,-358348061.7923943,3993899.7940623853,-6166106.492310522,160549486.36175743,-85254931.39358824,0.0,-1030706310.9982898,-1314250125.9031925,283543814.9049027,-0.07790175256356398
16450,1779517295.4343293,471054225.92338777,14368857.642869685,1323694.7713372414,281720494.8234801,-471279596.3639539,0.0,2076704972.2314498,3285656076.190152,-1208951103.9587023,0.10240309259204082
16451,-1098060200.377109,1677615415.7337184,14157309.382725343,-12487921.214225994,311162688.71040714,-798393348.423546,0.0,93993943.81196988,-2005164177.0050259,2099158120.8169956,0.3646990034203736
16452,1781895130.673798,-393354861.01520854,11787195.320046531,-21161052.897699244,273793134.43433017,282484074.32207716,0.0,1935443620.8373442,3285656076.190152,-1350212455.352808,-0.08551192630765403
16453,1779921067.2677743,491443842.4327143,19739068.017806616,-17165712.78939189,92612859.84044111,-349549984.9265576,0.0,2017001139.8427868,3285656076.190152,-1268654936.3473654,0.10683561792015528
16454,790546071.5434892,-1417673288.4557648,-23264571.388039403,1034717.7950584311,-29077111.214713078,1594314013.8964686,0.0,915879832.1764991,1351899702.4159946,-436019870.2394955,-0.3081898453164706
16455,1781895130.673798,1783811271.255149,55800667.21423954,3117190.718572229,44846304.22500001,-1458393692.4322193,0.0,2211076871.654539,3285656076.190152,-1074579204.535613,0.3877850589685106
16456,945414846.5780377,274591856.7386115,2654035.016302927,-24003373.864986014,149903918.48975697,-334623766.5172382,0.0,1013937516.440485,1683997957.790986,-670060441.3505011,0.059693881899698154
16457,1781895130.673798,263616330.29506227,17377840.473859143,13848056.925220901,192750224.86017358,-288033485.41514736,0.0,1981454097.8129668,3285656076.190152,-1304201978.3771853,0.05730789789023093
16458,-1770215362.8225992,1724830371.3241873,30428354.0671632,-16909307.096345164,-351907409.80113137,-1191249225.2742164,0.0,-1575022579.6029415,-3588945469.1853204,2013922889.5823789,0.37496312420091027
16459,-1669497252.0284185,1029652601.5495677,8718152.23594044,-12889054.231436376,-261577073.11756164,-872626200.2422627,0.0,-1778218825.8341713,-3317942466.8097925,1539723640.9756212,0.22383752207599297
16460,531010815.00636953,-613917671.1071583,-2458100.5736224083,2945961.206342136,-83827049.11321759,215669886.56232762,0.0,49423841.981040984,895146898.2172556,-845723056.2362146,-0.13346036328416486
16461,-1770215362.8225992,764886414.5625213,20469182.242550656,-10018936.012214307,-221597842.40623593,-625383764.9699553,0.0,-1841860309.405933,-3588945469.1853204,1747085159.7793875,0.16627965533967856
16462,1607918259.0103915,575025139.4512647,747106.9235396837,-17840747.59741657,160728804.97661728,-284898470.73225516,0.0,2041680092.0321414,2942491715.464017,-900811623.4318755,0.12500546509810104
16463,-171741507.2610278,1268318848.8814776,22892543.844781723,-16978132.712735232,-128767579.40322892,-815269408.7619241,0.0,158454764.58734322,-362898128.2233887,521352892.8107319,0.2757214888872777
16464,-1770215362.8225992,1602751106.9448416,-9008672.128839552,-29660237.963954136,-72554748.75375,-920058011.6432579,0.0,-1198745926.367559,-3588945469.1853204,2390199542.8177614,0.3484241536836612
16465,-544497657.981748,882775840.1208684,13301651.455958681,10631636.516539156,-161897618.6987851,-725239477.363953,0.0,-524925625.9511198,-1000669689.8967457,475744063.9456259,0.19190779133062358
16466,1779468077.4135225,606990537.9309751,13062908.813339552,-4370653.100894079,-412111796.0550002,-624537539.1642282,0.0,1358501535.837715,3285656076.190152,-1927154540.3524373,0.13195446476760328
16467,1781895130.673798,610948774.0515722,13432425.792590912,-23030416.241852567,291252776.91979843,-359183188.6693196,0.0,2315315502.5265875,3285656076.190152,-970340573.6635647,0.13281495088077658
16468,496459848.3174919,-279765352.58034587,-27703033.41605588,5350486.03059209,260138807.02357715,419471424.6175018,0.0,873952179.9927611,1145086760.9654627,-271134580.97270155,-0.06081855490877084
16469,-660998296.6296803,762905076.4448227,9560004.281850325,-15170949.566010544,115304789.52271822,-696537609.7154378,0.0,-484936985.6617374,-1170151467.910365,685214482.2486277,0.16584892966191797
16470,1781895130.673798,927814737.6786128,21571039.981270816,-37597943.68637332,87011887.78187877,-737800901.3130519,0.0,2042893951.1161354,3285656076.190152,-1242762125.0740168,0.20169885601708976
16471,-1044250877.2979108,676285972.509067,25277962.76026804,10167946.554865316,-136184019.23822707,-411383014.159737,0.0,-880086028.8716745,-1907331011.2302265,1027244982.358552,0.14701868967588413
16472,-1671687147.058231,-1598941031.0158277,-19809148.18816322,-24046757.810434446,-412111796.0550002,1078207238.8957973,0.0,-2648388641.231859,-3310380763.1995006,661992121.9676414,-0.3475958763077886
16473,80132798.00945233,608902648.1653302,-426985.83856653003,-4088124.7498004474,40347932.46992227,-584410706.3186204,0.0,140457561.7377174,130291758.19005108,10165803.547666311,0.13237014090550656
16474,-1554074429.3666487,729169070.4908042,2179500.2417710116,-1754538.091499515,-295741828.1535882,-566631951.7058934,0.0,-1686854176.5850549,-2962896144.226556,1276041967.641501,0.15851501532408788
16475,-1132577966.3926902,-1204872690.7846122,-10046735.507536022,-15059553.527748846,-173038907.9814872,742122002.8796719,0.0,-1793473851.3144026,-2173928192.6526184,380454341.3382158,-0.2619288458227418
16476,70127826.67744517,1778086808.6787052,238922.02740157046,-11256859.296895662,119298846.42733027,-529652884.9793138,0.0,1426842659.5346727,95925740.80561638,1330916918.7290564,0.3865406105823272
16477,-1715391082.0001438,1053623595.3322066,8392232.302654361,-22121878.686661784,-412111796.0550002,-598142501.3986729,0.0,-1685751430.5056176,-3455246924.6913085,1769495494.1856909,0.22904860768091448
16478,1474320532.6786036,-765381415.8317275,-1800151.5995401433,-8148488.9568436025,171388250.76661015,643169443.0517215,0.0,1513548170.108824,2662286408.6525564,-1148738238.5437324,-0.16638726431124512
16479,-1217026484.0443046,-92151792.87511294,-4796300.889415648,-245815.02755240048,-134393758.18749413,337439961.3471461,0.0,-1111174189.6767337,-2243559484.104188,1132385294.4274542,-0.02003299845111151
16480,-972384585.4608595,1031335870.9810076,12385324.11028994,3477009.8865123014,-140106239.00419575,-825230680.105291,0.0,-890523299.5925364,-1734091142.2604046,843567842.6678681,0.22420345021326252
16481,-270657140.955877,-1749996880.9782624,-10485530.738479625,24433359.172181204,-39814463.1956546,1280561512.655213,0.0,-765959144.0408795,-481836651.70124626,-284122492.3396332,-0.3804341045604918
16482,-439400475.2222739,-309550259.30027235,-3248088.2189837806,-12255671.002297422,-190265107.8183881,195570491.82578075,0.0,-759149109.7364348,-792839297.0095186,33690187.273083806,-0.06729353463049399
16483,-1239707088.4335098,569024537.326213,7349484.344615638,-28188483.08071652,-72554748.75375,-661017211.6088653,0.0,-1425093510.206013,-2273130946.142584,848037435.9365709,0.1237009863752637
16484,-483377929.2821955,-323750994.34796846,4522550.59350341,-24122591.79150378,175117486.59855762,-38890234.19124875,0.0,-690501712.4208555,-811085621.6594944,120583909.23863888,-0.07038065094521054
16485,1430374537.4018724,462952348.66263735,-4234005.703369161,-15413762.005376637,-57837525.503140144,25308551.219696775,0.0,1841150144.0723207,2631478686.0415926,-790328541.9692719,0.1006418149266603
16486,-194105413.50049824,139224013.0435704,14638520.850045536,1778912.570430356,44846304.22500001,155694058.3227158,0.0,162076395.51126385,-130122842.75808811,292199238.26935196,0.030266089792080522
16487,45803156.479497395,272185998.72015435,8603852.666453116,-13172815.622160204,-43111418.671510294,35798002.24007641,0.0,306106775.8125108,110732745.6939373,195374030.1185735,0.05917086928699008
16488,-1241942060.6412373,648868627.6726121,7216838.46398484,3943807.307729254,288038761.5437718,-354880527.21284086,0.0,-648754552.8659801,-2286497598.3682356,1637743045.5022554,0.14105839732013306
16489,1781895130.673798,1238585657.204456,-1486382.4744376475,-9302193.374121873,-134583640.4072151,-879688718.1187037,0.0,1995419853.5037756,3285656076.190152,-1290236222.6863766,0.2692577515661861
