date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,asset_pnl,liability_pnl,surplus_pnl
2022-05-06,-1161737716.3928208,-318096214.27308464,-13821694.544315804,-15201950.238954378,-105066608.1285001,167670780.45653296,-1446253403.1211429,-1990479184.333396,544225781.2122531
2022-05-13,-1147087266.6258628,-322842051.0965495,-14285005.289420445,-9655800.286482738,-103555390.0740001,185729404.5184315,-1411696108.8538842,-1963096182.3814278,551400073.5275435
2022-05-20,-1107519242.7232907,-368099251.1667632,-15118299.555660516,-9202547.973686256,-106391816.37150007,224456955.69003224,-1381874202.1008682,-1891958213.6229916,510084011.52212334
2022-05-27,-1178595530.5844493,-211441929.14373353,-12367663.007477272,-8237918.259454009,-105129330.4905001,136418957.47323233,-1379353414.012382,-2017247708.5782156,637894294.5658336
2022-06-03,-1094.4767252629276,-300723839.31626314,-13233232.543931454,-9989867.800748441,14.368499953862454,167510742.78698465,-156437276.98218378,-1978.4035024642944,-156435298.57868132
2022-06-10,-1595635793.1731176,-521251285.3154465,-17537993.13712908,-14442827.839132275,-86648076.88950007,283221859.67928636,-1952294116.6750388,-2844288239.0299816,891994122.3549428
2022-06-17,-1444424267.4552555,-662252330.0232136,-22822696.254011475,-18617538.964235336,-95538882.8415001,364690828.9581916,-1878964886.5800245,-2525243329.9144883,646278443.3344638
2022-06-24,-1390367663.795652,-598968561.1323873,-23002862.209585223,-16518833.18662806,-139994792.73600012,308289751.2016765,-1860562961.8585763,-2416285101.23746,555722139.3788838
2022-07-01,-3483.0712517824936,-721231555.1846839,-26552864.204981714,-14102523.592848059,198.88049998388337,367067946.12109417,-394822281.0521713,-4897.707465171814,-394817383.3447061
2022-07-08,-1359372938.0340793,-689128641.6793475,-24788733.68250975,-10151247.741643894,-142143123.1935001,338620820.66869324,-1886963863.6623871,-2353785262.456341,466821398.79395366
2022-07-15,-1286592507.128073,-696646988.5006083,-24256105.239288725,-7829264.280721815,-148195025.30475006,346764925.644535,-1816754964.808907,-2217136043.6916103,400381078.8827033
2022-07-22,-1227868011.5191097,-656200298.6977525,-20113750.56900855,-9397093.287289886,-92883734.1900001,315582056.9070225,-1690880831.3561382,-2107385022.6482267,416504191.2920885
2022-07-29,-1122464723.8557978,-510917982.7488687,-17828245.08015937,-9627336.220713047,-141838492.44000012,241956178.21943507,-1560720602.126104,-1919044395.5689821,358323793.442878
2022-08-05,-941084191.6755993,-514282040.19673496,-16618188.72383548,-13480188.953404227,-86624841.6300001,256870428.59079602,-1315219022.588778,-1596947525.690239,281728503.10146093
2022-08-12,-1384070057.1741617,-384982119.1931732,-14913894.643281996,-13852780.51969162,-95366833.26000008,213880746.97931454,-1679304937.810994,-2420249328.028448,740944390.2174542
2022-08-19,-1282601169.370949,-392257555.73109466,-16789725.777272344,-12138625.089312952,-95834159.19000009,218282024.14270192,-1581339211.015927,-2214154939.279359,632815728.2634318
2022-08-26,-1378372344.9037952,-628621794.1590754,-19129798.644849285,-9863555.744189609,-91186486.05000007,322246758.592959,-1804927220.9089503,-2404116303.272189,599189082.3632388
2022-09-02,-3357.5320085543076,-817793726.610678,-22891719.192380384,-8452106.37982225,85792092.2415,406194077.73096687,-357154739.7424223,-5791.792223930359,-357148947.95019835
2022-09-09,-1461750546.8312051,-616379781.5052152,-21560135.576873146,-11965684.188050374,-81981810.81750007,323532464.0382844,-1870105494.8805594,-2561042802.0000196,690937307.1194601
2022-09-16,-1422745142.1159396,-780808344.7034268,-24397565.30257511,-11820367.764806218,-86124959.1900001,391671887.41272736,-1934224491.6640205,-2487342361.1184826,553117869.454462
2022-09-23,-1492699784.0194647,-968384959.3443028,-26974127.765036784,-10666280.695558257,-84895030.01895002,492848143.88776577,-2090772037.9555464,-2632486060.071833,541714022.1162868
2022-09-30,-1598852549.0036094,-975969842.7675408,-29198334.32250086,-11925116.176257582,-83990604.21450008,490141357.6019833,-2209795088.8824253,-2851344121.0674324,641549032.1850071
2022-10-07,-1352453336.8484147,-929979749.7531592,-26972441.2705293,-14071038.387472933,-130408830.17475009,473051574.70743185,-1980833821.7268944,-2343689212.313651,362855390.5867567
2022-10-14,-1691022858.1936064,-1069443798.6624832,-28966362.7384663,-10618423.590632543,-94813455.36000009,542056684.901286,-2352808213.6439023,-3054877335.1355968,702069121.4916945
2022-10-21,-1676434359.8589714,-961310389.0526633,-28559338.66808717,-9963233.97091165,-92888341.81455009,502704400.91902715,-2266451262.4461555,-3020644704.6604424,754193442.2142868
2022-10-28,-1588949319.5206938,-860808182.7242748,-24784963.559794173,-7772930.097209656,-100086529.7850001,444600643.20430565,-2137801282.4826665,-2828127833.4097247,690326550.9270582
2022-11-04,-996326877.1819311,-1025216024.9045022,-26419676.443105463,-9394457.367108846,-86861979.63300008,515921367.71175516,-1628297647.8178926,-1694455212.0743217,66157564.256429195
2022-11-11,-1571653463.2621558,-791054513.9985949,-23106288.934984468,-9573392.636567611,-90686553.39000006,392206140.5413446,-2093868071.6809583,-2787963668.561372,694095596.8804135
2022-11-18,-1519216799.632205,-818948401.825017,-22201911.736117177,-9384907.316619527,-98198617.23000006,400726730.6438106,-2067223907.0961483,-2677934216.997398,610710309.9012496
2022-11-25,-1455110982.424413,-675962043.0702249,-18183197.95045867,-12748147.214193098,-96547873.92600004,314533617.7114789,-1944018626.8738105,-2553447347.907265,609428721.0334547
2022-12-02,-1258.1232326207605,-540033835.930078,-17786705.09093716,-14243172.733230181,130250928.10200004,263359404.36230832,-178454639.41316962,-2228.4113931655884,-178452411.00177646
2022-12-09,-1429558113.2094882,-792785531.7126977,-19155460.74849908,-14278484.839887591,-81691169.62155005,379021786.1780424,-1958446973.95408,-2497529186.977275,539082213.0231948
2022-12-16,-1476545310.4694188,-810506069.9567627,-19857554.290798895,-13636903.7759057,-78915007.91925006,390987180.50800294,-2008473665.9041326,-2599256289.672936,590782623.7688034
2022-12-23,-1581386870.8208768,-914894106.2089552,-21137493.91517908,-12935910.376398183,-72818838.69150007,431519403.7762901,-2171653816.2366195,-2812773075.0009384,641119258.764319
2022-12-30,-1631763689.5871704,-955873441.6160808,-22315233.588673428,-13176088.494179625,-75415851.76425004,447683438.9011442,-2250860866.14921,-2921739949.5899196,670879083.4407096
2023-01-06,-475676643.4291104,-805119608.2481523,-18613477.62472433,-15252493.54121602,82037281.78350002,382023200.33736795,-850601740.7223353,-808079822.0520315,-42521918.67030382
2023-01-13,-1487769235.3626502,-664517595.0256764,-15887398.523824546,-15942023.683244955,-200770472.50500014,317044423.15449756,-2067842301.945899,-2613161318.3553815,545319016.4094825
2023-01-20,-1496160645.282294,-445788354.91213906,-14824369.748669554,-15668326.519413453,-200165950.06875014,227863541.70110023,-1944744104.8301659,-2632037805.792102,687293700.961936
2023-01-27,-1536864573.7856343,-299127875.0487213,-12238440.218694767,-17723896.665944003,-198752285.08500013,168190030.04361597,-1896517040.7603784,-2714480992.4520407,817963951.6916623
2023-02-03,-1695015563.1970515,-290060805.0772891,-8477119.818545878,-11839225.267918965,-152815275.0000001,180847046.83386388,-1977360941.5269415,-3058115964.021936,1080755022.4949944
2023-02-10,-460725610.1968467,-359379785.2446894,-8987228.378656644,-9979806.890483897,39648225.00000001,193184016.74135697,-606240188.9693197,-760045933.9652967,153805744.99597704
2023-02-17,-1587908556.6022322,-296461645.006708,-9814027.67970248,-6748114.085623749,-205948037.79000017,157036657.18144935,-1949843723.9828172,-2819689795.257929,869846071.2751117
2023-02-24,-1522272463.021389,-429032831.05744594,-9980540.128441386,-6141488.1030216925,-159304350.00000015,210914368.1632104,-1915817304.1470878,-2513895272.1097164,598077967.9626286
2023-03-03,-1677209155.0998116,-240133125.18445614,-9223725.609456398,-5230244.587873173,-153931275.00000012,110016502.56169511,-1975711022.9199023,-3016559819.2464824,1040848796.32658
2023-03-10,-432810440.4095508,-374991855.92534655,-7645642.074853344,-2131490.2872976596,39376200.00000004,147910072.0057741,-630293156.691274,-703589002.7174282,73295846.02615416
2023-03-17,-1115392571.915199,-609891080.5315665,-10110871.790399762,-8184796.240142496,-112962450.00000007,270750915.93342274,-1585790854.543885,-2077268070.8647385,491477216.3208535
2023-03-24,-1004477992.2404917,-614063686.7814369,-9220533.116679408,-5787937.493889267,-96585150.00000007,268959794.8253763,-1461175504.8071213,-1720454182.568369,259278677.76124763
2023-03-31,-1593365966.8609464,-490934166.87338376,-7869671.912328337,-7391864.216686534,-181294016.37150007,199847893.57129803,-2081007792.663547,-2830178287.7998543,749170495.1363072
2023-04-07,-832866023.9022465,-423215087.8410777,-6035427.472646255,-6726371.87367862,40603800.00000004,169366142.24202445,-1058872968.8476248,-1413341288.1831322,354468319.3355074
2023-04-14,-892806507.2610096,-305126726.679438,-4151560.5780022712,-4824365.241974,37018639.770000026,104071061.97650224,-1065819458.0139217,-1513512615.91613,447693157.9022083
2023-04-21,-906739547.841756,-176783129.95778918,-3194379.9164265622,-4688473.7828814,50661665.509500034,47381220.836442225,-993362645.1529112,-1538795151.8579674,545432506.7050562
2023-04-28,-797930398.7846503,-17202773.574379135,-236600.84945266135,-5182358.20579727,58264378.635000035,-33163663.15879644,-795451415.9380758,-1353024720.7176723,557573304.7795966
2023-05-05,-762766282.2982813,29658911.575429928,2728885.764497033,-6111197.412967582,60380116.96350003,-49776809.14919547,-725886374.5570173,-1286426797.3476477,560540422.7906303
2023-05-12,-681607171.1757935,128787198.27478851,3828294.683828056,-10376087.304064248,39397022.35125004,-91971732.44290802,-611942475.6128992,-1142384077.7366886,530441602.1237894
2023-05-19,-898273138.353244,280608088.6505609,4734830.208127089,-8466686.610597234,58746993.02100003,-161810829.43322718,-724460742.5173802,-1519492775.3628225,795032032.8454423
2023-05-26,-843963407.5445786,8160232.786325307,460118.58468975173,-7159710.984748405,48473734.21050002,-20795763.91837501,-814824796.8661869,-1434013104.961008,619188308.0948212
2023-06-02,-1555592288.830649,144779412.60145903,2512456.671329121,-5231175.991928636,-79091856.69600007,-78052650.89634486,-1570676103.1421344,-2749509946.4480853,1178833843.3059509
2023-06-09,-241241086.53146833,413094720.7017278,7307065.469512083,-2072810.746706637,20043825.00000002,-212387524.65277776,-15255810.759712815,-381334723.9118242,366078913.1521114
2023-06-16,-380783631.79882133,841210465.095008,14458873.480555132,-2831193.302055742,36981450.00000003,-440954311.94358456,68081651.53110158,-627902970.649066,695984622.1801676
2023-06-23,-397628290.627043,459021617.9380801,12902183.916976798,-2468883.946273728,85175961.10350005,-248361506.8639598,-91358918.47871959,-671664066.8530779,580305148.3743583
2023-06-30,-1598808962.2807984,694437687.364774,17488759.827101566,-5248193.282825336,-59871254.58300002,-365464559.8546848,-1317466522.809433,-2840901966.3514996,1523435443.5420666
2023-07-07,-607629852.2431059,513257640.24989325,14210838.904883081,-8348013.206323594,82806812.84100004,-283186870.587876,-288889444.0415291,-1032579165.8462877,743689721.8047585
2023-07-14,-655761090.5676302,754479478.9005998,16040765.433393594,-10509758.072031163,92020716.57975005,-402310171.9197723,-206040059.6456902,-1103954047.4786777,897913987.8329875
2023-07-21,-707163731.4452931,599031616.045845,11158365.715993477,-10558753.372287486,34340250.00000001,-327878543.243224,-401070796.29896605,-1200078081.366435,799007285.067469
2023-07-28,-867952615.4598279,454335672.9682511,8800353.510014601,-9862161.872357676,79228579.99500005,-260846499.19712305,-596296670.0560429,-1461691530.9776773,865394860.9216344
2023-08-04,-1045524847.8402445,300127888.4553761,6851934.9036679715,-8622341.417237788,9374398.605000036,-195963750.79031652,-933756718.0837548,-1789494254.3306284,855737536.2468736
2023-08-11,-587424198.0376298,96584591.88096404,5687711.84381638,-6361475.291647048,34503000.00000003,-112155540.11098896,-569165909.7154855,-961979393.4956179,392813483.7801324
2023-08-18,-760639765.8880637,56749706.926238686,6899423.398164621,-6457794.312642656,34070550.000000015,-90582234.16352537,-759960114.0398284,-1278318255.894373,518358141.8545445
2023-08-25,-586338359.6786143,231726152.45944014,9402266.790523566,-7336675.6511646025,23205825.000000004,-185536736.1631694,-514877527.24298453,-964695432.5050039,449817905.2620194
2023-09-01,-1532829137.2013643,556152493.6864387,14628757.86206826,-8523159.759496178,-159234178.75650012,-339277831.7294962,-1469083055.89835,-2709403486.5418983,1240320430.6435483
2023-09-08,-407885125.3869137,293083734.3190281,12688047.427550517,-6777895.290639615,19764825.00000003,-227959670.50579718,-317086084.43677187,-673983506.1751089,356897421.73833704
2023-09-15,-575627201.2456396,544035077.0815171,16473119.861767411,-8911289.626491128,24898425.000000037,-350636557.18116707,-349768426.1100132,-952332175.3297567,602563749.2197435
2023-09-22,-517843122.1912881,646625348.6943356,19135895.094297975,-9597760.567974305,23642925.000000022,-416282550.74841034,-254319264.71903917,-839738403.7270956,585419139.0080564
2023-09-29,-408630948.38536066,753665831.6610968,22056248.987609677,-4283966.687229175,24128850.000000007,-458897694.0701663,-71961678.49404961,-657186411.715601,585224733.2215514
2023-10-06,-502610990.9304937,644328935.4461056,17744416.751930356,-1200123.6769174866,88135697.31000002,-406694323.57758534,-160296388.6769606,-842591969.6833382,682295581.0063776
2023-10-13,-145013016.4413184,731734602.8899955,21189953.102287494,-7455769.552156174,35770125.00000003,-469843981.41914594,166381913.57966244,-205903444.7827263,372285358.36238873
2023-10-20,-292899463.9424341,370267191.1156873,18653392.510668702,-9383864.884806463,34413720.00000003,-307131196.1403819,-186080221.3412664,-467716989.421957,281636768.0806906
2023-10-27,-461888126.24637437,85509431.79795527,14676826.610223636,-12204425.991227927,39427350.00000002,-153525520.88214132,-488004464.71156466,-740076028.4798727,252071563.76830804
2023-11-03,-753494304.3311363,467868027.8985281,20038743.920417517,-8512722.000573331,12548013.00299998,-345455923.29352874,-607008164.8032928,-1284325185.6236544,677317020.8203616
2023-11-10,-381422663.3904222,177121413.67138025,15975091.63941451,-3298532.594218116,32050125.000000026,-194969484.83216715,-354544050.5060127,-625976979.0399866,271432928.53397393
2023-11-17,-359303710.0752306,373424570.57679415,16803308.325016543,-5612139.345552933,38827500.00000001,-282247169.8822827,-218107640.4012555,-584996369.1051493,366888728.7038938
2023-11-24,-485737368.84199625,359875892.88007766,15296485.345843527,-6714359.39610518,36858225.00000002,-265008673.39579028,-345429798.40797055,-794967540.2855282,449537741.87755764
2023-12-01,-1482162718.5111597,350223020.93578225,16482600.411305808,-7628171.916997515,-204334714.0357501,-258921782.78320986,-1586341765.900029,-2604190144.334542,1017848378.4345129
2023-12-08,-471954372.48151016,539299398.5070758,18107661.49094225,-3225341.8565840535,26442225.0,-331975770.4122623,-223306199.7523385,-779456380.0345411,556150180.2822026
2023-12-15,-10784024.981966302,843931726.5787004,22392536.27318579,-1509965.1452915077,14907899.999999981,-459053879.3020757,409884293.42255276,11271234.846904755,398613058.575648
2023-12-22,229139549.66416124,944358272.7496969,24485412.38949033,-2072554.1070014494,13052550.000000024,-482982431.2238249,725980799.472522,414486807.0166378,311493992.4558842
2023-12-29,313296091.8288288,984206455.212607,26221463.050884686,-294297.8179675564,14935800.000000006,-500607832.66543293,837757679.6089199,552015263.0511189,285742416.557801
2024-01-05,137954568.83391032,756625788.9863371,20731010.39124675,258597.4866495293,-16867875.000000034,-408647198.23682076,490054892.46132296,190446535.02943325,299608357.4318897
2024-01-12,88217695.2203213,613922774.459325,19660939.01550083,1351068.9659691227,-1288050.000000014,-363691094.11781746,358173333.54329866,161904757.20242214,196268576.34087652
2024-01-19,-122092330.87085214,664198509.1552432,18692176.481485672,1752821.1505143878,15472874.999999994,-379727012.54861873,198297038.3677724,-188538482.1459303,386835520.5137027
2024-01-26,-47079578.40661395,573367249.9850352,19355027.75906547,2916757.066357501,11318100.0,-355331605.5480571,204545950.85578716,-57245894.44655037,261791845.30233753
2024-02-02,400008190.3967739,500534172.75697356,17262467.15023233,-1506226.8002673911,11266950.000000011,-348089508.4268646,579476045.0768478,695091021.3982887,-115614976.32144094
2024-02-09,734165996.7948345,658730061.3148314,19283825.30320099,-601641.6783039714,5456774.999999992,-411030888.2111866,1006004128.5233762,1249641728.2159414,-243637599.6925652
2024-02-16,52469513.66904449,649827629.1735166,20615207.690304182,-13750.413007718278,13096725.000000037,-418022360.67743826,317972964.4424193,100436128.49252033,217536835.94989896
2024-02-23,220617710.64151025,846661615.0795873,22227286.54213781,-1822029.0832364075,13412925.0,-532858129.74941933,568239378.4305795,379874689.0435486,188364689.38703096
2024-03-01,464048675.5991629,827667361.0672617,21815092.22417027,-1582068.267887788,8760600.000000022,-505430080.82031626,815279579.8023906,798286980.3115902,16992599.49080038
2024-03-08,604347503.2470572,1062487616.3325927,24027822.75059658,-4725048.736374754,-6282150.000000027,-625525982.0652418,1054329761.5286298,1031007257.2892475,23322504.239382267
2024-03-15,7678022.205964455,985677443.9630321,25515882.19277706,-1639369.9623064026,-16335450.000000017,-612054107.5751374,388842420.82432985,31664414.629504204,357178006.19482565
2024-03-22,87294057.98144929,1022686751.3853246,25230775.506466627,-1234275.3906308431,-16772550.000000004,-628330393.1217605,488874366.360849,172970545.00810623,315903821.3527428
2024-03-29,205556392.9127151,859738327.508173,22742612.97619668,-3494356.01400836,-13061850.000000034,-532533746.0235578,538947381.3595186,364042420.2299061,174904961.12961257
2024-04-05,217658818.1296571,815484645.0957614,21969411.636713337,-7056460.6568196025,-4331475.00000001,-504430937.72174245,539294001.4835699,381762268.12575626,157531733.3578136
2024-04-12,692390903.0983441,666021210.9721122,20220539.565066375,-7830598.029295543,-36474600.00000004,-427531805.7152942,906795649.890933,1185853132.5098572,-279057482.61892414
2024-04-19,192907830.7633776,526953824.49336374,19639700.41896707,-10645968.194958594,-22782675.000000015,-352405360.1221366,353667352.35861313,339279380.84386444,14387971.514748693
2024-04-26,55727018.49750272,627646521.9471334,19776668.14777292,-8784967.684218267,-25035600.000000015,-404821346.084003,264508294.82418776,102753454.98993683,161754839.83425093
2024-05-03,258573330.51643866,714213868.9943848,21394621.791342527,-5436945.354818305,-17397975.00000002,-439642238.27866185,531704662.6686858,443266221.4353895,88438441.23329628
2024-05-10,203183018.75355357,824538880.2111238,21482863.81943021,-8733543.363967448,13734239.999999994,-499870432.66235894,554335026.7577813,347726645.4821882,206608381.27559304
2024-05-17,212147003.68043157,825618284.4734895,22357371.991513725,-10551578.692463294,-21523920.00000002,-509521732.4009074,518525429.0520642,365458101.03174114,153067328.02032304
2024-05-24,243984400.77390176,773231320.8426797,22976455.604993954,-8869733.128692087,-13919774.99999999,-515804846.6546198,501597822.43826354,421540597.6035509,80057224.83471262
2024-05-31,-107319502.44738509,621986181.2709337,21124052.71434041,-9663998.522657076,9751050.000000045,-457699495.7140917,78178287.30114031,-169202260.3792696,247380547.6804099
2024-06-07,318149628.1370299,611336849.1119249,21002409.952506617,-7934907.521390428,378974.99999999197,-472708212.7646296,470224741.9154414,540884575.5835552,-70659833.66811383
2024-06-14,234422024.80188465,508209892.51533055,20347357.86569605,-8572108.47987082,-10030050.000000002,-411273857.8286071,333103258.8744334,391404461.9495497,-58301203.07511628
2024-06-21,96492564.82398447,642392263.956882,22228021.357299834,-9907653.609553259,-15289200.000000006,-479813185.2229578,256102811.3056553,169535230.15008163,86567581.15557367
2024-06-28,27842557.785051648,532504859.81124467,21531871.14927422,-10228330.34695705,-10588050.00000001,-422567010.03128153,138495898.36733192,59217796.39929962,79278101.9680323
2024-07-05,332382999.67070395,682947310.4189671,23072152.886680007,-11775435.298400562,-11372969.999999998,-516530389.6121628,498723668.0657878,576473794.8361559,-77750126.7703681
2024-07-12,471928223.0912243,619240643.5575339,21793591.772044145,-11836154.238452207,-21901500.00000002,-464566558.6459615,614658245.5363886,803384170.8838701,-188725925.3474815
2024-07-19,162234655.2005466,523983311.9066872,22009005.47702021,-10414051.66973091,-5872949.999999971,-398722558.4489722,293217412.4655509,288701833.685874,4515578.779676914
2024-07-26,239079092.04578546,467008993.22322387,21866158.624059036,-9427358.176029826,-2301750.000000012,-350689375.5068914,365535760.2101472,403814280.4344549,-38278520.224307716
2024-08-02,178392658.71944222,396051113.46958184,22423618.99797853,-8939169.375018908,18227999.99999998,-355996571.28315747,250159650.52882624,313626669.1044302,-63467018.57560396
2024-08-09,422255388.97534275,417874363.0775123,22257993.89140798,-9494250.00599806,4856924.999999989,-367522782.0891889,490227638.8490761,727594908.0781727,-237367269.2290966
2024-08-16,526497764.3149312,746255635.2685786,24885370.761800937,-12666224.012738101,2215725.000000007,-545086108.7144079,742102162.618165,902007858.419076,-159905695.80091095
2024-08-23,473883264.50554204,833610503.3981856,25471288.180323556,-11121898.192842573,13168800.000000011,-582560723.0794077,752451234.811801,805450591.2180271,-52999356.40622616
2024-08-30,48699701.21658559,702820704.9020672,24692384.377646383,-9912802.8713882,18583724.999999996,-516800077.604691,268083635.02021992,115978828.9122734,152104806.10794652
2024-09-06,223605677.1275294,541651503.8940862,25118417.609602995,-8740596.963243857,-7263300.000000007,-444406726.78130907,329964974.88666576,379502622.84989166,-49537647.9632259
2024-09-13,587142775.5322313,736979510.8513799,25005043.36756634,-10667409.955115525,13366425.000000015,-523449668.69077283,828376676.1052892,1007178242.2176981,-178801566.11240888
2024-09-20,605842380.1249094,979921430.3743578,27464958.07681378,-11981111.893321177,14926499.999999996,-636518221.4351448,979655935.2476147,1038714520.2009678,-59058584.95335305
2024-09-27,774066953.437337,1094619472.965206,28702453.966582995,-14407187.363635289,10539225.000000026,-704177706.747416,1189343211.2580748,1335257247.5749817,-145914036.31690693
2024-10-04,190356902.33596212,1112131860.8527021,30803615.215927586,-15969124.54589726,-30922500.000000026,-689685543.875188,596715209.9835066,327646845.8193636,269068364.16414297
2024-10-11,632281470.2032527,1170271764.9954605,29233014.469586886,-13550250.121674057,-4938299.99999999,-698958471.6331135,1114339227.9135127,1068710013.6377182,45629214.275794506
2024-10-18,865839902.7139015,1362452061.0300512,32766655.76947449,-11816870.35578201,-10849845.000000006,-792529485.1033926,1445862419.0542526,1486142080.3552046,-40279661.30095196
2024-10-25,814840511.1212168,1404263257.588127,31436993.24557886,-13587769.576679345,-15131100.000000007,-819836822.2431262,1401985070.1351173,1383472762.5269003,18512307.608217
2024-11-01,-84448250.74772601,1047149434.1554433,26856538.886297207,-15091260.310006924,20732025.000000026,-619089049.1712308,376109437.8127768,-121521157.70371532,497630595.5164921
2024-11-08,450326013.3178773,1320538130.21475,28255934.08585768,-15736192.176704967,-5198700.0000000065,-706049793.8471278,1072135391.5946523,767343407.8131123,304791983.78154004
2024-11-15,691356817.4682499,984876229.8681455,26199371.47252014,-11909436.779217854,-27225749.999999993,-558829756.2299234,1104467475.7997742,1170898076.2610817,-66430600.461307526
2024-11-22,700832268.8054132,1058869895.5570172,25505637.26267582,-15511139.058615927,-30724875.000000022,-572690609.8786473,1166281177.687843,1194397328.1823435,-28116150.4945004
2024-11-29,281614660.6252708,1042762386.460265,23475734.86222329,-11113230.428915273,-13696575.000000041,-582008090.242382,741034886.2764618,492195958.78738976,248838927.48907208
2024-12-06,219138974.43023184,1049968621.5313793,23432455.801168762,-14137043.27445365,-13385025.000000004,-609763685.4696592,655254298.0186671,370521131.90285873,284733166.11580837
2024-12-13,190770675.41910118,803314639.52497,19702468.675199676,-16659097.42321655,-20101949.99999998,-508464112.2918338,468562623.9042205,324708715.21437645,143853908.68984407
2024-12-20,146569623.56005085,589677608.7750763,17588131.235268183,-15503525.580110693,-26611950.000000007,-416592539.9554599,295127348.0348248,249646964.16709328,45480383.86773151
2024-12-27,108067425.19254635,598760782.2861518,17141559.63667666,-15655710.153087525,-26065575.000000026,-425414144.9838765,256834336.97841078,190262531.3779354,66571805.60047537
2025-01-03,254188348.6331121,705184839.8986418,19377759.687882625,-16196977.654315326,-13781205.000000006,-454722725.1606286,494050040.4046926,493656834.7853422,393205.61935037374
2025-01-10,-437273229.3647373,563419786.7461427,16361792.717676314,-18810455.99691182,6137999.99999998,-370163588.790238,-240327694.6880681,-710695847.5805454,470368152.89247733
2025-01-17,171153372.4466647,731510329.913929,18335545.694915347,-18764576.885657884,-24330659.999999985,-436399967.24780685,441504043.9220442,293551544.293664,147952499.62838024
2025-01-24,163988284.50583184,752677391.6736507,17474440.699490074,-19918400.199838053,-19632300.00000001,-458072028.43080354,436517388.24833107,274390271.7662916,162127116.48203945
2025-01-31,167849995.25613248,710978363.0680994,18223002.82937567,-20105522.471990082,-21710850.000000022,-417091180.0569064,438143808.624711,281952369.9565487,156191438.6681623
2025-02-07,-211777740.77328166,635976812.009621,18701318.02930645,-20517849.048975363,-31974330.000000022,-386485119.2471524,3923090.9695180655,-347524114.69170856,351447205.66122663
2025-02-14,223074571.6579058,696559826.6283563,19393961.278991364,-21614462.724888444,-24005625.00000003,-429702720.1441671,463705551.6961979,381710284.6253185,81995267.0708794
2025-02-21,160777098.37579748,547703991.9270134,18769228.136892874,-22243032.218326304,-21183075.0,-351163153.41147697,332661057.8099005,274274293.06718445,58386764.742716074
2025-02-28,74891841.8654082,389935442.52552545,19334149.6822856,-17796948.127771396,-20739000.00000002,-301710740.657064,143914745.28838384,125318287.7808609,18596457.50752294
2025-03-07,-39325380.12529801,322051667.06746256,17120135.09736545,-18529991.744672988,-25100700.0,-245116770.31129208,11098959.983564883,-54886509.96656132,65985469.9501262
2025-03-14,-162994896.43860203,262157308.33952427,15932927.980238294,-20985908.492153585,-15224100.000000006,-207004992.52162406,-128119661.13261712,-264302291.19851685,136182630.06589973
2025-03-21,-144996405.835781,204097076.59828258,16761846.063325081,-21344770.857581303,-16121550.000000013,-175600329.04332638,-137204133.07508105,-243619944.9481001,106415811.87301904
2025-03-28,-187917523.92191827,88446854.01467928,15823847.03881614,-21114358.52817346,-15005084.999999996,-131767488.1318065,-251533754.5284028,-314618856.0207329,63085101.492330074
2025-04-04,-36710772.58550867,-274185949.87062985,12790675.106192457,-13218925.342767848,-11325540.00000002,51430183.754803,-271220328.93791085,-48741327.43317604,-222479001.5047348
2025-04-11,-640647042.5677503,-25118417.066712838,11873267.7984801,-17635499.493421834,18548850.000000026,-82541681.46320005,-735520522.7926049,-1051171591.2630892,315651068.47048426
2025-04-18,80554082.47700213,82414783.07365024,15433224.341406548,-16827598.7969554,-15951824.99999999,-155734391.60589936,-10111725.510795832,138194952.1003132,-148306677.61110902
2025-04-25,171982027.71720347,160777440.37363687,16981144.341381468,-17932514.789644334,-14480100.000000015,-195443587.5601179,121884410.08245957,298705291.33277893,-176820881.25031936
2025-05-02,207692746.70334634,235812820.3563227,15928994.328529302,-18808903.636225387,-24740325.000000022,-248521602.54178885,167363730.21018407,352873830.2342787,-185510100.0240946
2025-05-09,-372375999.94303465,142482044.01415765,16346891.887109902,-19063905.409180157,-20988240.00000001,-196217455.37907282,-449816664.83002007,-604784336.276165,154967671.44614494
2025-05-16,44185058.58818164,263323694.86464655,17048368.282605782,-14476209.551139068,-25454099.999999978,-258823851.26651216,25802960.917782724,78263471.6407423,-52460510.72295958
2025-05-23,-22664098.56138631,189037377.54497296,16470932.403045079,-20286153.95607077,-26844450.00000003,-226297683.79581675,-90584076.36525583,-25777531.454006195,-64806544.91124964
2025-05-30,101137961.62581342,298858022.1781985,17733761.432265885,-18389027.559566785,-25958160.00000002,-279264303.3580366,94118254.31867445,179972937.0214405,-85854682.70276606
2025-06-06,-37702499.27788533,389899037.7693901,17504883.67424079,-20228778.299736768,-31022010.00000003,-288281829.41903704,30168804.446971714,-55659333.74672794,85828138.19369966
2025-06-13,-95548390.93317115,360643772.90450114,17453678.147776455,-21903503.297798414,-25401090.000000007,-269284517.6901827,-34040050.8688747,-147980253.33686256,113940202.46798787
2025-06-20,-41889721.43203734,328865021.8490028,17263627.45286132,-20768220.921063844,-23846595.000000004,-245145546.6516142,14478565.297148705,-57337371.259114265,71815936.55626297
