date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl
2020-02-07,1903.6231443066079,814275649.5336936,20074809.796826106,-8075766.960366899,80486830.00500005,0.0,0.0,906763425.9982972,3412.9116926193237,906760013.0866046
2020-02-14,962903231.5593977,775246189.179899,20148288.377925333,-8174655.862845937,48922650.00000003,0.0,0.0,1799045703.2543762,1762400408.630724,36645294.62365222
2020-02-21,713705430.3205643,638327356.3627813,19170816.17496194,-11195509.761928584,51057000.000000045,0.0,0.0,1411065093.096379,1084681679.2563457,326383413.8400333
2020-02-28,1053597737.7454495,10688545.55291713,11568451.339909995,-6924967.048808906,110813726.85000008,0.0,0.0,1179743494.4394677,1938296712.7937422,-758553218.3542745
2020-03-06,3164.9720353428675,149482669.2841668,10767816.962615117,-11889303.875407465,84839221.21650003,0.0,0.0,233203568.55990988,5676.466444969177,233197892.0934649
2020-03-13,697334263.9762697,-501931780.93269384,-6536248.50782411,-6603481.201046038,111899856.64500004,0.0,0.0,294162609.97970575,1063507908.6931877,-769345298.7134819
2020-03-20,426159609.64819765,-1008746995.3824205,-25877964.42621607,-8160854.708860217,109186608.42900006,0.0,0.0,-507439596.4402991,722909568.7897444,-1230349165.2300434
2020-03-27,420737420.6613356,-703415275.3596824,-18710860.868097767,-16978037.31315116,107698624.89000006,0.0,0.0,-210668127.98959577,713045269.4175854,-923713397.4071811
2020-04-03,636852548.2882055,-892888048.436904,-19696036.627342224,-16807867.310436256,109697878.39350006,0.0,0.0,-182841525.69297686,966027409.4330072,-1148868935.1259842
2020-04-10,2683.6099220941983,-460926605.5479986,-12197850.485060532,-21926402.73743964,68447972.68125005,0.0,0.0,-426600202.4793266,4482.372654914856,-426604684.8519815
2020-04-17,650517667.2321371,-343372657.76735824,-8494086.804785782,-20198759.035414487,111139619.26350003,0.0,0.0,389591782.88807863,989013158.4941406,-599421375.6060619
2020-04-24,626887509.908189,-415535401.7827923,-10922792.184687711,-21311446.972474985,107707922.84400007,0.0,0.0,286825791.8122341,950164543.1956654,-663338751.3834312
2020-05-01,1006869614.1236216,-398900628.4712525,-9809480.976939483,-19432244.339656223,114766631.07450008,0.0,0.0,693493891.4102734,1847404872.4052095,-1153910980.994936
2020-05-08,487.44515388448656,-110031604.72483404,-8377975.528492013,-20774605.314702593,69935979.67950004,0.0,0.0,-69247718.44337472,457.4831085205078,-69248175.92648324
2020-05-15,238111405.77352318,-184089496.4881898,-9578707.72108997,-23627994.997752104,104127432.09750007,0.0,0.0,124942638.66399139,1003023564.98316,-878080926.3191686
2020-05-22,236719809.06971228,40810999.53780604,-5361900.30998041,-22848811.855987545,103123028.88900006,0.0,0.0,352443125.33055043,995395754.8770943,-642952629.5465438
2020-05-29,5798.405045560055,284064662.3178157,-384122.0519280259,-22206945.11298555,96264277.12200005,0.0,0.0,357743670.67994773,10343.187748908997,357733327.4921988
2020-06-05,5091.312701407666,395203143.4615476,4310097.017252648,-19144936.21917328,91256233.77150004,0.0,0.0,471629629.34382844,9103.499897956848,471620525.8439305
2020-06-12,5167.739028042133,128411859.80384174,966861.5535892855,-20423069.207908012,87973315.70625007,0.0,0.0,196934135.59480113,8979.614831924438,196925155.9799692
2020-06-19,4738.943444747126,119982901.24510907,202713.2027591269,-18478397.04071118,84355622.42550008,0.0,0.0,186067578.77610183,8438.614356994629,186059140.16174483
2020-06-26,4630.879215616613,9389749.48941851,-1475011.6108308956,-19051488.332217436,84443980.79550001,0.0,0.0,73311861.2210858,8222.077299118042,73303639.14378668
2020-07-03,421964958.2170628,126053109.76825507,-1699392.5604340164,-20628335.994010903,41766300.00000002,0.0,0.0,567456639.4308729,713002651.3393192,-145546011.9084463
2020-07-10,3759.5241533356484,216196635.55013752,-851998.4180489678,-19456182.10279216,70447468.61250004,0.0,0.0,266339683.16594973,6709.693605422974,266332973.4723443
2020-07-17,4089.8732925949826,302569289.0926591,951099.1924448791,-19658705.394770432,84769477.21500005,0.0,0.0,368635249.97862613,7276.297317504883,368627973.6813086
