date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl,equity_ret
2477,-1136733005.1907587,1089466714.8958437,26394025.087550126,946265.9199582308,203141905.25342423,-1374157361.968142,0.0,-1190941456.0021243,-2055416379.911642,864474923.9095178,0.23684059019474865
2478,1781895130.673798,-1356999517.0744514,-10031169.297270913,8858563.960205493,166220859.66741025,1018207993.5853527,0.0,1608151861.5150442,3285656076.190152,-1677504214.675108,-0.2949998950161851
2479,1652722161.7653959,2308396429.0895324,26896259.798811935,-13089798.07779584,313234935.18239605,-1564506689.7590709,0.0,2723653297.999269,3015734385.7833395,-292081087.7840705,0.5018253106716375
2480,360871091.57561356,842144522.2456509,7804628.817435277,-14145695.110558093,212443794.8232147,-36065338.320364594,0.0,1373053004.030992,660733776.5074167,712319227.5235753,0.18307489614035888
2481,791048921.7192181,-695520548.1566423,2126887.334378346,-7543813.154433736,226646225.6472534,164200714.34474236,0.0,480958387.7345162,1429740921.3288603,-948782533.5943441,-0.15120011916448747
2482,1430555350.9832072,1260519034.304387,6010092.637295257,-28767360.111529075,44846304.22500001,-1315734315.4314802,0.0,1397429106.6068804,2559229205.169751,-1161800098.5628707,0.2740258770226928
2483,-1198580676.618821,874983281.058061,30655721.200016327,-9500815.489773694,206776267.0891167,-489284337.8984793,0.0,-584950560.6598799,-2245819726.7180567,1660869166.0581768,0.1902137567517524
2484,-861028926.2830285,1422081883.6006114,19049963.645916007,-26207417.884570945,-161671018.03030044,-839055998.804392,0.0,-446831513.7557644,-1512604828.138258,1065773314.3824935,0.3091482355653503
2485,1781895130.673798,1818566763.5188115,21964047.25807842,-23253016.376537092,62692381.71776705,-1172307117.9109914,0.0,2489558188.880927,3285656076.190152,-796097887.3092251,0.395340600764959
2486,-1366800888.4999251,1024079619.7221979,8886768.471413039,-5549207.380544275,44846304.22500001,-665442451.531937,0.0,-959979854.9937955,-2627790899.4472857,1667811044.4534903,0.22262600428743431
2487,-1323950177.3580663,1046962674.7032493,-5399279.630523402,-17869870.374662988,139967169.88396183,-390689117.31761944,0.0,-550978600.093661,-2489005556.8354073,1938026956.7417464,0.2276005814572281
2488,894912130.3344101,746716938.1858848,12080981.150068812,9844158.371685294,-63775747.98058827,-694765004.5411649,0.0,905013455.5202959,1611522912.0320225,-706509456.5117266,0.16232976917084452
2489,-1272564395.7052255,99867995.10738008,-2660239.9154377365,10334808.223468766,-408539594.3362771,59331246.14017726,0.0,-1514230180.4859142,-2369715941.8468914,855485761.3609772,0.02171043371899567
2490,1524164965.862265,564757284.177013,18053116.013136126,3747377.269519015,-59758294.65760227,-269682930.2362514,0.0,1781281518.4280796,2698941546.696803,-917660028.2687235,0.12277332264717675
2491,-985161735.5877987,-984057743.0825491,9280498.758154223,1666164.9640323694,-64550158.017791964,584655048.1084087,0.0,-1438167924.8575444,-1825435400.2420263,387267475.3844819,-0.21392559632229327
2492,1781895130.673798,662627668.025326,14001196.080559004,1202225.3387135873,69947839.47955483,-185178397.53762078,0.0,2344495662.0603304,3285656076.190152,-941160414.1298218,0.14404949304898393
2493,-1227560867.1658282,1009509170.834025,3949054.894964489,-27330299.12381678,-124450970.17815101,-766935234.8381082,0.0,-1132819145.5769148,-2283201845.4650364,1150382699.8881216,0.2194585153987011
2494,1781895130.673798,237864168.3872189,22630281.43337892,-32431772.748361893,224333983.03340226,-77415001.41855896,0.0,2156876789.3608775,3285656076.190152,-1128779286.8292747,0.05170960182330846
2495,1256144996.8387082,-1028485521.2980056,-17866734.049519226,14578000.47041706,76569516.80321412,982989192.7734348,0.0,1283929451.5382493,2263999139.388446,-980069687.8501966,-0.2235838089778273
2496,1781895130.673798,945288872.3882891,21910645.72052869,-8852535.96029858,44846304.22500001,-737274053.9250016,0.0,2047814363.1223154,3285656076.190152,-1237841713.0678368,0.20549758095397588
2497,1763125629.504393,1025371433.4714929,4990312.7774913255,-17582527.90216813,-209654627.0489912,-603427727.2494813,0.0,1962822493.5527363,3259926096.249112,-1297103602.6963758,0.22290683336336803
2498,1381867063.826134,444741753.2149485,6401008.367693886,-26450249.316289306,189828323.18822488,-494720220.82876104,0.0,1501667678.4519506,2483463827.073764,-981796148.6218133,0.09668298982933662
2499,1781895130.673798,1387683209.215371,24096179.976756588,-16629264.607337188,217798175.79577518,-999108665.4857546,0.0,2395734765.5686088,3285656076.190152,-889921310.6215434,0.3016702628729067
2500,1781895130.673798,-475595986.75060725,1148909.047280843,-17727267.579387322,180355768.7959346,88090738.55694714,0.0,1558167292.743966,3285656076.190152,-1727488783.446186,-0.10339043190230593
2501,-1770215362.8225992,-1309228233.4228237,-11440663.394402904,3758884.8447250007,-378643866.51591504,1321313971.7920947,0.0,-2144455269.518921,-3588945469.1853204,1444490199.6663995,-0.28461483335278775
2502,-1241334077.642069,-1265074022.4146001,-14603673.737278655,-974176.1735011154,28515688.468657,858561155.8008244,0.0,-1634909105.6979673,-2360191377.2303934,725282271.5324261,-0.2750160918292609
2503,-1340747478.3378706,548596871.8700509,31220388.289214276,-16609979.505068403,141738848.42565197,-1410410711.0677874,0.0,-2046212060.3258092,-2486576102.6167307,440364042.29092145,0.11926018953696758
2504,-900850683.5257807,-79328794.02332366,353759.2787813384,-2450487.610837687,-93011068.11674038,410297189.4380966,0.0,-664990084.5598047,-1619742532.0870962,954752447.5272915,-0.01724539000507036
2505,1781895130.673798,971892591.7233759,7969026.203629245,-33692327.185319,44846304.22500001,-1514111650.055825,0.0,1258799075.5846589,3285656076.190152,-2026857000.6054933,0.2112809982007339
2506,1781895130.673798,1117270855.2201903,-1358954.6206561269,-31956405.989310563,44846304.22500001,-896945396.9590815,0.0,2013751532.54994,3285656076.190152,-1271904543.640212,0.24288496852612831
2507,1781895130.673798,-79136697.55289443,4069643.259840032,-16976511.506852143,50209772.83394606,255428194.97184986,0.0,1995489532.6796875,3285656076.190152,-1290166543.5104647,-0.017203629902803136
2508,1781895130.673798,1110771827.8984103,20841367.89530629,-5385337.574428017,44846304.22500001,-622507725.8981833,0.0,2330461567.219903,3285656076.190152,-955194508.9702492,0.2414721364996544
2509,-243366818.30034623,1018526029.4769893,14792909.733658753,9170943.062900688,85999949.63471425,-687884399.2179272,0.0,197238614.3899895,-294185377.861475,491423992.2514645,0.22141870206021505
2510,1781895130.673798,116264738.68872769,-8541148.558348905,6070871.135414181,49134141.563738786,-127839162.49848437,0.0,1816984571.0048454,3285656076.190152,-1468671505.1853068,0.02527494319320167
2511,1664536286.0042005,-104863866.5978471,1415313.736427718,-9633216.823987816,324703017.3574726,85638960.08997709,0.0,1961796493.7662432,2943108662.3247404,-981312168.5584972,-0.022796492738662414
2512,-1670009158.4831042,175611523.71260455,24848238.066691812,-4706024.125416799,-72554748.75375,-819979814.2289793,0.0,-2366789983.811954,-3237153949.5676,870363965.7556458,0.03817641819839229
2513,1781895130.673798,-679717198.8088717,-15428601.096070295,34418021.44189941,44846304.22500001,434098331.0917779,0.0,1600111987.527533,3285656076.190152,-1685544088.662619,-0.14776460843671124
2514,164462354.1390516,1733453569.7880328,20191239.696697988,2427264.3906173613,112100607.88560197,-1139022619.720911,0.0,893612416.1790907,389396867.7280865,504215548.45100427,0.3768377325626158
2515,-1770215362.8225992,-61026958.578797005,2943588.0994496625,44797.935264758766,-226792271.9550666,-313289423.6729154,0.0,-2368335630.9946637,-3588945469.1853204,1220609838.1906567,-0.013266730125825436
2516,-1018476775.5897765,223586520.66981122,17605789.63445507,-16268829.091945197,-258372886.56810918,-432904544.3859491,0.0,-1484830725.3315136,-1813214616.290267,328383890.95875335,0.048605765363002436
2517,1781895130.673798,-1549488371.2237318,-5370414.478704257,-4030873.408960636,8685101.108467687,1230176076.499592,0.0,1461866649.1704612,3285656076.190152,-1823789427.019691,-0.3368452980921156
2518,1781895130.673798,385270902.23989314,13594752.961431058,-16653659.947496979,218457757.74397844,-287013532.9495978,0.0,2095551350.7220058,3285656076.190152,-1190104725.4681463,0.08375454396519416
2519,-673793463.960647,259179230.96883172,-1317513.6693491247,-866398.7599424189,-190200812.847801,-336469777.4867027,0.0,-943468735.7556105,-1295404830.4534607,351936094.6978502,0.056343311080180807
2520,-1664001410.5913157,223315771.9875429,-1454961.3064052123,-12537810.180443529,-343521144.90684974,-106959925.88981076,0.0,-1905159480.8872821,-3295862320.2764993,1390702839.3892171,0.048546906953813675
2521,-1589226276.2559147,297441877.3326869,24270299.33435505,-27668956.43747824,-90634775.25084779,-136460198.63839716,0.0,-1522278029.915596,-3114310539.809498,1592032509.8939018,0.0646612776810189
2522,-1762696935.9338748,65710828.16248633,-1495302.5667915884,-12103927.33587978,-223566205.10012326,296954722.1512846,0.0,-1637196820.6228986,-3588945469.1853204,1951748648.5624218,0.014284962644018767
2523,1781895130.673798,617204818.3691499,-1020236.4519117061,2226949.106896937,291351319.25902045,-279295700.3705545,0.0,2412362280.5863986,3285656076.190152,-873293795.6037536,0.13417496051503258
2524,1781895130.673798,1428693604.2985413,30909333.637358613,-11241470.07102114,48014966.718219556,-963354119.220347,0.0,2314917446.03655,3285656076.190152,-970738630.1536021,0.3105855661518568
2525,536184978.7062014,64583778.60522908,-11255624.447040498,9796528.186754763,279039988.1215175,-121880990.19819662,0.0,756468658.9744654,968211503.6137514,-211742844.63928604,0.014039951870701974
2526,913002250.7503273,1275876689.4490902,34320627.99526903,-8944032.065918103,78217976.67942992,-1072832319.1746885,0.0,1219641193.63351,1607443136.886591,-387801943.25308084,0.277364497706324
2527,1781895130.673798,930392332.5323744,21034427.83101859,-15122215.79037533,384403351.5262502,-622402210.019227,0.0,2480200816.753839,3285656076.190152,-805455259.4363132,0.2022592027244292
2528,1203468363.538131,90444025.62153065,14255475.133742835,2286997.517617581,-50360905.528015286,-54541739.00457898,0.0,1205552217.2784276,2161944480.751176,-956392263.4727483,0.019661744700332752
2529,-936753276.723864,-105131155.92194459,13540216.20278895,-3210188.5977202426,44846304.22500001,-254447752.3789276,0.0,-1241155853.1946673,-1698197448.3201876,457041595.1255202,-0.022854599113466215
2530,1498280235.3164074,-106002931.87375501,2622224.1162782954,21964389.17209543,101983993.18729869,299084416.8432646,0.0,1817932326.7615898,2730625172.6155252,-912692845.8539355,-0.02304411562472935
2531,1781895130.673798,1302462219.6756594,24013493.510447554,-35706176.81717343,132380588.17694324,-1112773689.0732405,0.0,2092271566.1464345,3285656076.190152,-1193384510.0437176,0.2831439607990564
2532,449670437.65985394,752923109.4281579,-1252751.0902993763,-4019189.4861180745,-67993842.2236341,-556161835.7031718,0.0,573165928.5847884,839394410.2699909,-266228481.68520248,0.16367893683220824
2533,1781895130.673798,-513078937.76609975,6121313.298825715,-2761406.148290889,207599639.86195406,224915373.862999,0.0,1704691113.7831862,3285656076.190152,-1580964962.406966,-0.11153889951436952
2534,1260580281.4522767,322454479.6894374,5398226.723554587,-30775563.270449348,88866864.75359188,-189321183.4618068,0.0,1457203105.8866043,2256844445.616275,-799641339.7296705,0.07009879993248638
2535,1781895130.673798,419309511.7731824,33759762.744432285,-12607933.839736987,81243424.60124743,-506837913.0329272,0.0,1796761982.919996,3285656076.190152,-1488894093.2701561,0.09115424168982227
2536,1781895130.673798,-1603397.3845904116,4784582.075421106,-21778246.32496104,44846304.22500001,-53677101.376538746,0.0,1754467271.888129,3285656076.190152,-1531188804.3020232,-0.0003485646488240025
2537,1781895130.673798,1327045833.160359,9999282.033490907,-41986843.42394758,44846304.22500001,-825033969.8987241,0.0,2296765736.769976,3285656076.190152,-988890339.420176,0.288488224600078
2538,-347703124.7783102,1004336741.1369339,9658293.532260662,-33551877.97122514,21519844.977827217,-785439828.2896328,0.0,-131179951.39214635,-618028761.5036278,486848810.1114814,0.21833407416020303
2539,-849254666.8862407,-513787535.59079593,-1661.141286425991,-20248610.190655246,30734598.06188597,830128908.4920368,0.0,-522428967.2550554,-1591035298.2986364,1068606331.043581,-0.11169294251973824
2540,-1588467054.7582648,-759869834.6135478,-713629.866103502,17118987.43651057,248206759.97988337,497421978.2166952,0.0,-1586302793.6048274,-3033447525.0057135,1447144731.400886,-0.16518909448120606
2541,368539458.8163398,829052256.9191515,-1507254.6532785676,-12289762.427909452,358024732.18448097,-666204491.1182834,0.0,875614939.7205008,579458015.3299265,296156924.39057434,0.18022875150416337
2542,1781895130.673798,432372362.5778184,13720505.064703535,9436723.36330536,95001027.51610547,-373221474.696076,0.0,1959204274.4996552,3285656076.190152,-1326451801.690497,0.09399399186474312
2543,-1770215362.8225992,1302615135.4130213,18874916.977892727,-22874768.993515305,-149505906.19855717,-924706773.2114923,0.0,-1545812758.83525,-3588945469.1853204,2043132710.3500705,0.2831772033506568
2544,-1478883366.6724515,-598806979.6748903,516478.561123868,-28649262.357059598,44846304.22500001,511926551.8129603,0.0,-1549050274.1053174,-2798002443.5119076,1248952169.4065902,-0.1301754303641066
2545,1781895130.673798,-68350685.02059078,-7445693.989375834,-13682653.44041821,44846304.22500001,-255790815.5586468,0.0,1481471586.8897662,3285656076.190152,-1804184489.300386,-0.014858844569693648
2546,1781895130.673798,-84802107.27177586,-3029438.706823852,7451683.079438264,44846304.22500001,-50290442.82237858,0.0,1696071129.1772578,3285656076.190152,-1589584947.0128944,-0.018435240711255622
2547,1781895130.673798,1052919952.2407587,11697958.218118012,5307616.753641193,86355534.72507253,-860842678.9991044,0.0,2077333513.6122837,3285656076.190152,-1208322562.5778685,0.22889564179146926
2548,1478508528.386875,545259907.4722344,16893510.91928555,-4221827.3530635,-120078525.06266175,-412950980.4154077,0.0,1503410613.947262,2619373564.5551233,-1115962950.6078613,0.118534762493964
2549,-506614873.76967263,676510362.647995,22619943.44472654,-14504425.620095506,-89925587.22442366,-393072883.03768206,0.0,-304987463.5591523,-850613433.6011333,545625970.041981,0.1470674701408685
2550,1147701709.6092103,257901374.09189564,-8659449.373856938,-35805558.42543742,45562643.90864825,-241238930.46729666,0.0,1165461789.343163,1920546201.9359503,-755084412.5927873,0.05606551610693383
2551,1781895130.673798,897217585.9228946,-6867181.538960782,-5321134.0980033055,44846304.22500001,2994750.4226261466,0.0,2714765455.607354,3285656076.190152,-570890620.582798,0.1950473012875858
2552,1781895130.673798,1541314034.1171544,7718169.032503919,-28765190.579809763,302836539.9798638,-963983120.1409692,0.0,2641015563.0825415,3285656076.190152,-644640513.1076107,0.3350682682863379
2553,1781895130.673798,1499562312.5029864,14752868.253310662,-9029151.441969315,199182000.28195888,-1338348454.8580244,0.0,2148014705.4120607,3285656076.190152,-1137641370.7780914,0.3259918070658666
2554,-1770215362.8225992,250581584.72346294,16287875.152492957,6961532.970993329,-72554748.75375,474595200.08740973,0.0,-1094343918.6419904,-3588945469.1853204,2494601550.54333,0.0544742575485789
2555,-1481855101.011251,1022745569.514519,15634451.445618438,-1324891.3759287419,-27706057.847060442,-665223705.0172343,0.0,-1137729734.291337,-2784066933.153151,1646337198.861814,0.22233599337272153
2556,-724131184.3649795,1174671571.3930917,4102119.6154571157,-4475508.880834477,-239724237.77402094,-986543362.10324,0.0,-776100602.1145262,-1219853661.9826488,443753059.8681227,0.2553633850854547
2557,-112535526.05992605,837324139.0768875,19049215.230091516,-8610771.58008251,-7317683.400651495,-548960524.9673967,0.0,178948848.2989223,-115782928.995677,294731777.2945993,0.1820269867558451
2558,-1476758131.321621,449757496.0450591,8243498.65382902,14000213.02697579,-72554748.75375,-300199047.73394704,0.0,-1377510720.0834541,-2812457472.273079,1434946752.1896248,0.09777336870544763
2559,626464944.2017366,-44837560.74361568,3393845.5994861564,-9738342.086086357,209598752.41166663,-138845625.06315777,0.0,646036014.3200295,1265887375.3837118,-619851361.0636823,-0.009747295813829495
2560,534306493.7244628,679964543.0904746,37264053.60134101,-3655804.963623536,53885018.47407571,-556064707.3920033,0.0,745699596.5347273,1180647361.6972017,-434947765.1624744,0.14781837893271188
2561,-1416267350.6878784,-267171544.85979798,5817755.869964029,-6497687.045604007,-166488310.74937135,640440145.070309,0.0,-1210166992.4023786,-2689260662.62665,1479093670.2242713,-0.05808077062169521
2562,-919045351.5964254,276009257.05658484,14093166.80843895,-5907130.999939671,-59942775.68391281,-115476780.8328981,0.0,-810269615.2481523,-1616291243.9154577,806021628.6673055,0.0600020124036054
2563,-1680809685.2260485,-1497238631.276217,-18091105.510867417,-8412364.678805346,-169577261.2061646,1237265665.8246684,0.0,-2136863382.0734344,-3341051108.0148835,1204187725.9414492,-0.32548665897309065
2564,-192829913.71802205,424140809.2389807,15471724.715394914,6592424.798462302,80875910.32686019,-316174913.48324287,0.0,18076041.878433228,-291906992.1193762,309983033.9978094,0.0922045237476045
2565,-315660066.9385931,710357673.046953,2373270.68403694,12855795.171581196,-57004474.919092044,-465811673.04435533,0.0,-112889475.9994694,-510700906.99908066,397811430.99961126,0.1544255810971637
2566,-1284986544.4018347,1292991229.8658237,9104514.886192827,11866177.6314352,91362784.46318483,-459891461.494202,0.0,-339553299.04940015,-2368185066.6221466,2028631767.5727465,0.2810850499708312
2567,1781895130.673798,144278698.4139092,6746681.457754727,3406626.721138733,265256634.29870078,-537655793.3294789,0.0,1663927978.2358227,3285656076.190152,-1621728097.9543295,0.031364934437806344
2568,-607011125.2434697,128764367.08142005,5424237.898102175,-25859228.47916045,44846304.22500001,67602573.20261924,0.0,-386232871.31548864,-854729403.2047644,468496531.8892757,0.027992253713352185
2569,-1611935521.053808,-629389473.1863216,-11031370.960682247,-9909491.714909308,-181241233.6147962,100583193.78972676,0.0,-2342923896.7407904,-3167678582.127301,824754685.3865108,-0.13682379851876558
2570,1781895130.673798,117643095.3762416,-2054650.5280161924,-4996765.4109833855,-56685333.79475247,-587182020.1957957,0.0,1248619456.1204925,3285656076.190152,-2037036620.0696597,0.02557458595135687
2571,1781895130.673798,-1175502701.4384813,-10537683.334362376,-10834626.131041199,161948402.14831364,793761471.4049288,0.0,1540729993.3231556,3285656076.190152,-1744926082.8669965,-0.2555440655301046
2572,-1770215362.8225992,1085965854.9391012,17109723.351106774,-20514718.12344247,-156052844.07665557,-751676072.7249774,0.0,-1595383419.4574666,-3588945469.1853204,1993562049.7278538,0.2360795336824133
2573,-1709322592.8072124,937477585.5328617,21260471.691265725,-6768376.122517243,58779104.09513004,-229260416.3521147,0.0,-927834223.9625868,-3485028088.1707234,2557193864.2081366,0.2037994751158395
2574,-1239531250.7415383,855286769.4055681,20212043.82927696,-1766482.0790079162,-174900880.70324367,-914835576.0529052,0.0,-1455535376.3418498,-2266524161.8181524,810988785.4763026,0.1859319063925148
2575,1781895130.673798,1306040469.328222,7745149.613821486,-10689834.38821327,90930349.09830536,-995010104.432318,0.0,2180911159.8936157,3285656076.190152,-1104744916.2965364,0.28392184115830915
2576,-247309146.21267286,400405239.35219324,8397137.227199644,-29371510.772076763,-120725719.31311105,-437323694.1064893,0.0,-425927693.8249571,-477223800.020277,51296106.19531995,0.0870446172504768
2577,1711039240.6995263,-171962634.70005322,-5769585.6742747,1853757.297569626,5211438.025312534,136538448.5028813,0.0,1676910664.1509616,3122087254.712352,-1445176590.5613902,-0.037383181456533306
2578,-1352027722.8502786,920075960.0739217,32066010.700070705,-11825354.096452953,-332835922.0390765,-707755763.4219481,0.0,-1452302791.6337638,-2509914961.1047535,1057612169.4709897,0.20001651305954818
2579,147928757.98842534,1130808431.2081575,34641580.761005245,2819364.2410595915,44846304.22500001,-1146930540.0080807,0.0,214113898.41556668,522631429.5282717,-308517531.112705,0.24582791982786034
2580,-1693139920.017904,98895400.52592096,5779946.832259999,-16039353.913644021,-107495505.34582402,-204114214.4841908,0.0,-1916113646.403382,-3314503527.836376,1398389881.4329941,0.021499000114330643
2581,1781895130.673798,1558610577.575881,25607973.469153747,-6855271.969838686,124152043.84837413,-1260385320.3117194,0.0,2223025133.285649,3285656076.190152,-1062630942.9045033,0.33882838642953933
2582,-1669031042.6052675,-895178078.9142134,-15670631.067265019,-14767891.094642557,-287254575.38014954,604702615.9141893,0.0,-2277199603.1473484,-3307794571.1692586,1030594968.0219102,-0.19460393019874206
2583,-1020798706.7704247,771679480.7338778,6713689.307860878,-4811125.004694311,-234945438.62296462,-376119207.4533106,0.0,-858281307.8096557,-1846568976.0256767,988287668.2160211,0.16775640885519083
2584,1781895130.673798,32306793.4447764,-904302.258735697,-6806031.104825418,44846304.22500001,-41051897.83217316,0.0,1810285997.14784,3285656076.190152,-1475370079.0423121,0.00702321596625574
2585,1781895130.673798,453633476.7844414,9802135.448744796,-20838628.8398031,226334127.51964423,-259854479.73285958,0.0,2190971761.8539658,3285656076.190152,-1094684314.3361864,0.098615973214009
2586,-845027683.3072984,1453327943.813794,13694205.029208753,-17457758.112849627,80595438.0861034,-1141726195.516077,0.0,-456594050.00711894,-1483243751.502222,1026649701.4951031,0.3159408573508248
2587,1781895130.673798,995488316.9039686,22091089.0008314,-11130642.527793806,86294087.58214438,-740187200.2036053,0.0,2134450781.4293432,3285656076.190152,-1151205294.760809,0.21641050367477577
2588,-547248543.216114,95671938.12043563,6045289.120564491,-27003344.03518871,181740918.74371043,-146480247.01194024,0.0,-437273988.2785325,-988405313.0546875,551131324.776155,0.020798247417486006
2589,-68738453.62908499,33543749.449517824,15917849.417753024,-7506874.581724967,149875448.2294782,-378825549.69695014,0.0,-255733830.81101102,-104784255.8245449,-150949574.9864661,0.007292119445547353
2590,1781895130.673798,1319483821.2917697,23647378.29244263,-5638891.22830656,279224994.8554256,-862164342.2180634,0.0,2536448091.6670656,3285656076.190152,-749207984.5230865,0.2868443089764717
2591,-1770215362.8225992,948682173.00947,17902150.21825183,-16390316.821286332,-45232029.59483448,-614575468.2451166,0.0,-1479828854.2561147,-3588945469.1853204,2109116614.9292057,0.2062352550020587
2592,-1313418929.7456248,-327077981.967964,12712916.693154044,2259175.5648246766,22227212.109747488,40399144.6430905,0.0,-1562898462.7027721,-2432024205.6525345,869125742.9497623,-0.07110390912347044
2593,1668407369.213662,99843260.9306201,913037.0979681797,-5772703.633278899,76075359.44280079,115506573.86117256,0.0,1954972896.9129448,3083249180.3408594,-1128276283.4279146,0.02170505672404785
2594,-1514344938.4095807,-246163958.96188107,-5586613.368174752,4100792.605692794,335110555.18969023,-443266499.6554877,0.0,-1870150662.5997412,-2945437830.5320053,1075287167.932264,-0.05351390412214806
2595,1781895130.673798,-16620837.539686838,3674556.077571042,-24942808.209548518,44846304.22500001,254079752.1740897,0.0,2042932097.4012234,3285656076.190152,-1242723978.7889287,-0.0036132255521058344
2596,-1464020108.814141,-836015727.8788036,2728124.4381191866,837757.8582538995,38452852.08346335,602268692.5595489,0.0,-1655748409.753559,-2818324302.020762,1162575892.2672029,-0.18174254953887034
2597,1781895130.673798,785951745.2211144,4367112.546417554,3325240.89186946,122710575.11796863,-974672718.4734501,0.0,1723577085.9777184,3285656076.190152,-1562078990.2124338,0.17085907504806835
2598,1781895130.673798,-175122579.7726709,10062653.963906296,5968948.358915972,-29859400.143326595,126142326.89860007,0.0,1719087079.979223,3285656076.190152,-1566568996.2109292,-0.03807012603753715
2599,-1522839850.0823293,1637433103.7847579,7670849.942233486,5317647.20125408,-137641828.75270402,-1303967447.9614918,0.0,-1314027525.8682797,-2910537397.673978,1596509871.8056982,0.3559637182140778
2600,-1396436695.2688124,1709615370.0389497,21215823.762157917,-21889744.24343202,-22445374.35756866,-1409795503.679823,0.0,-1119736123.7485285,-2672693647.5634875,1552957523.814959,0.37165551522585866
2601,1781895130.673798,-154954072.26748118,-1391893.1049863999,16355606.494028589,217413441.87675223,393168493.95051974,0.0,2252486707.622631,3285656076.190152,-1033169368.5675211,-0.03368566788423504
2602,1781895130.673798,1080194872.9716005,-6983364.211643021,7080392.870593847,44846304.22500001,-1133989692.32096,0.0,1773043644.2083893,3285656076.190152,-1512612431.981763,0.23482497238513056
2603,-1585679367.1698847,445622115.01984507,9370876.584169112,11064124.716206852,-9250423.291794453,-388240561.03848016,0.0,-1517113235.1799383,-3030154257.3336835,1513041022.1537452,0.0968743728304011
2604,-1770215362.8225992,1400115027.1180384,9980090.296679625,-18128010.47321874,-351214781.66015035,-923714335.8472321,0.0,-1653177373.3884823,-3588945469.1853204,1935768095.796838,0.3043728319821823
2605,-840795487.4127903,414045618.5940286,-3925693.7959210044,1720397.0047334074,-307719621.0354684,-232892.90189127447,0.0,-736907679.5473089,-1455869593.7402096,718961914.1929007,0.09000991708565839
2606,541501877.5301684,130274550.63082267,14020826.078001214,-18258518.26270865,-51249568.42952922,-459010416.7860093,0.0,157278750.76074517,896074625.6117182,-738795874.850973,0.02832055448496145
2607,-64650146.9231566,290550051.4828639,6620148.596516654,-18407054.52369038,15884680.088729903,-284402831.2020474,0.0,-54405152.48078394,-143421380.4641285,89016227.98334455,0.0631630546701878
2608,660814293.4694712,1670592646.9598272,16405618.402742535,-16552758.881979048,69600602.13884659,-613959527.3687888,0.0,1786900874.7201195,1125761241.5361881,661139633.1839314,0.3631723145564842
2609,-1770215362.8225992,685813392.7547357,8625863.221932787,4737841.955767829,-269352885.90361065,-496444778.4547769,0.0,-1836835929.2485504,-3588945469.1853204,1752109539.93677,0.14908986799015994
2610,78825767.83520214,1599224752.5389566,2591183.830283293,19499561.09187145,44846304.22500001,-394133369.1238877,0.0,1350854200.397426,294902588.38659954,1055951612.0108263,0.3476575548997732
2611,-1770215362.8225992,1466811780.0067215,37128547.832015455,-2675201.264090241,-126594574.88071707,-1051487572.4796351,0.0,-1447032383.6083045,-3588945469.1853204,2141913085.5770159,0.3188721260884177
2612,-295449857.21622175,514292505.2367936,7730500.889518347,-31864531.133166578,100107324.69701444,-174355302.1866125,0.0,120460640.28732556,-290397538.464303,410858178.7516286,0.11180271852973774
2613,1781895130.673798,-1391085167.0541623,-27729807.589681618,-17000556.559522294,44846304.22500001,934131200.762794,0.0,1325057104.458226,3285656076.190152,-1960598971.7319262,-0.3024098189248179
2614,1715799929.1931057,619930896.2149758,7805264.314934485,-25764451.56040087,44846304.22500001,-607989071.3474264,0.0,1754628871.0401883,3143491142.868001,-1388862271.8278127,0.1347675861336904
2615,276866379.05074596,1248094481.010933,22327870.166467782,-9249117.456981407,-92477291.45931807,-861945234.986768,0.0,583617086.325079,492542769.5536909,91074316.77138805,0.2713248871762898
2616,-919377354.5694398,-297220575.3816888,-6394789.914257748,-9277222.331495896,-192459056.93759513,198925079.50363526,0.0,-1225803919.6308422,-1660794083.7408228,434990164.1099806,-0.0646131685612367
2617,-323134830.9581622,392985450.70525014,14400337.44544309,1829990.8014978813,25066093.602477834,-253343158.65292057,0.0,-142196117.05641383,-644299348.8989153,502103231.84250146,0.08543161971853264
2618,1781895130.673798,-150312482.11505958,12898022.268200029,-1146544.053060973,115577551.87421575,75185071.02027199,0.0,1834096749.6683652,3285656076.190152,-1451559326.521787,-0.03267662654675208
2619,-749324625.6488522,1054635488.1920644,12528931.002309881,7659254.985047584,84382488.61551262,-686628482.2100116,0.0,-276746945.0639294,-1307055524.5422544,1030308579.4783251,0.22926858438957923
2620,1751802952.4735312,599646985.6258107,13554464.050012833,-11137747.721656047,-78159798.26739559,-258363478.49763355,0.0,2017343377.6626701,3285656076.190152,-1268312698.527482,0.13035804035343712
2621,1764001764.6687002,540256980.1715875,7948580.376499254,4311540.130272906,-167156984.17820165,-418011516.20281565,0.0,1731350364.9660425,3285656076.190152,-1554305711.2241096,0.11744716960251901
2622,-409927220.2152788,645407975.2568333,11240623.982148474,20029972.107290823,-46116403.4729943,-390723101.7709093,0.0,-170088154.1129098,-597909015.3771019,427820861.2641921,0.14030608157757246
2623,-1769292374.9147556,518515822.584771,-9834772.557048071,6998802.564302671,-193603953.33879086,-218205926.10349828,0.0,-1665422401.7650192,-3588945469.1853204,1923523067.4203012,0.11272083099668934
