date,book,method,var
2021-05-31,unhedged,Delta-Normal,66151438.40063151
2021-05-31,unhedged,Monte Carlo,66102911.59257107
2021-05-31,unhedged,PCA + GARCH,52861173.08779092
2021-05-31,irs_recv_5y,Delta-Normal,14579774.706119364
2021-05-31,irs_recv_5y,Monte Carlo,14634251.724235706
2021-05-31,irs_recv_5y,PCA + GARCH,9051155.111471107
2021-05-31,irs_recv_10y,Delta-Normal,142730892.1206518
2021-05-31,irs_recv_10y,Monte Carlo,140128423.0503262
2021-05-31,irs_recv_10y,PCA + GARCH,109436740.41149971
2021-05-31,fwd_recv_2y5y,Delta-Normal,50054779.27901181
2021-05-31,fwd_recv_2y5y,Monte Carlo,49308709.65690512
2021-05-31,fwd_recv_2y5y,PCA + GARCH,37023256.35641893
2021-05-31,fwd_recv_5y5y,Delta-Normal,87055906.2875369
2021-05-31,fwd_recv_5y5y,Monte Carlo,85071945.166271
2021-05-31,fwd_recv_5y5y,PCA + GARCH,62308509.584940284
2021-05-31,payer_5y,Delta-Normal,139084604.26930943
2021-05-31,payer_5y,Monte Carlo,138701324.22125658
2021-05-31,payer_5y,PCA + GARCH,110512847.46639964
2021-05-31,payer_10y,Delta-Normal,271086942.9158966
2021-05-31,payer_10y,Monte Carlo,272042776.6469166
2021-05-31,payer_10y,PCA + GARCH,217489431.51363328
2021-06-07,unhedged,Delta-Normal,66058014.41900036
2021-06-07,unhedged,Monte Carlo,65349108.08601105
2021-06-07,unhedged,PCA + GARCH,46999372.12687375
2021-06-07,irs_recv_5y,Delta-Normal,14561843.939146115
2021-06-07,irs_recv_5y,Monte Carlo,14661430.875565693
2021-06-07,irs_recv_5y,PCA + GARCH,8207728.844180839
2021-06-07,irs_recv_10y,Delta-Normal,142562174.40621743
2021-06-07,irs_recv_10y,Monte Carlo,141149094.62358683
2021-06-07,irs_recv_10y,PCA + GARCH,98943134.8418982
2021-06-07,fwd_recv_2y5y,Delta-Normal,50001873.17914565
2021-06-07,fwd_recv_2y5y,Monte Carlo,49377396.102866724
2021-06-07,fwd_recv_2y5y,PCA + GARCH,33810505.35406414
2021-06-07,fwd_recv_5y5y,Delta-Normal,86955263.46806474
2021-06-07,fwd_recv_5y5y,Monte Carlo,87035397.5217345
2021-06-07,fwd_recv_5y5y,PCA + GARCH,56297588.11551622
2021-06-07,payer_5y,Delta-Normal,138896296.0007756
2021-06-07,payer_5y,Monte Carlo,137792238.03833437
2021-06-07,payer_5y,PCA + GARCH,98652387.30790217
2021-06-07,payer_10y,Delta-Normal,270737401.4716897
2021-06-07,payer_10y,Monte Carlo,269519669.0553619
2021-06-07,payer_10y,PCA + GARCH,193366440.36088637
2021-06-14,unhedged,Delta-Normal,65980502.732283734
2021-06-14,unhedged,Monte Carlo,65920254.14975034
2021-06-14,unhedged,PCA + GARCH,46638303.92577753
2021-06-14,irs_recv_5y,Delta-Normal,14584228.040906686
2021-06-14,irs_recv_5y,Monte Carlo,14230052.37797324
2021-06-14,irs_recv_5y,PCA + GARCH,7597287.217764148
2021-06-14,irs_recv_10y,Delta-Normal,143028195.48472258
2021-06-14,irs_recv_10y,Monte Carlo,141845663.02885047
2021-06-14,irs_recv_10y,PCA + GARCH,97073009.15870471
2021-06-14,fwd_recv_2y5y,Delta-Normal,50148884.4566911
2021-06-14,fwd_recv_2y5y,Monte Carlo,49845655.5484482
2021-06-14,fwd_recv_2y5y,PCA + GARCH,33076385.248803277
2021-06-14,fwd_recv_5y5y,Delta-Normal,87353748.33166724
2021-06-14,fwd_recv_5y5y,Monte Carlo,86498080.07987964
2021-06-14,fwd_recv_5y5y,PCA + GARCH,55487542.68309967
2021-06-14,payer_5y,Delta-Normal,138807184.01052302
2021-06-14,payer_5y,Monte Carlo,138710258.8600562
2021-06-14,payer_5y,PCA + GARCH,97552381.92755663
2021-06-14,payer_10y,Delta-Normal,271066370.8037807
2021-06-14,payer_10y,Monte Carlo,272558095.43203247
2021-06-14,payer_10y,PCA + GARCH,192804462.96964502
2021-06-21,unhedged,Delta-Normal,65902009.023815624
2021-06-21,unhedged,Monte Carlo,66129081.917113476
2021-06-21,unhedged,PCA + GARCH,44352224.72259826
2021-06-21,irs_recv_5y,Delta-Normal,14501818.625914784
2021-06-21,irs_recv_5y,Monte Carlo,14508696.211738836
2021-06-21,irs_recv_5y,PCA + GARCH,8739803.712523967
2021-06-21,irs_recv_10y,Delta-Normal,142296486.65826866
2021-06-21,irs_recv_10y,Monte Carlo,138956390.3486536
2021-06-21,irs_recv_10y,PCA + GARCH,96736795.83715054
2021-06-21,fwd_recv_2y5y,Delta-Normal,49779133.97917475
2021-06-21,fwd_recv_2y5y,Monte Carlo,48900562.12056636
2021-06-21,fwd_recv_2y5y,PCA + GARCH,33285972.955787834
2021-06-21,fwd_recv_5y5y,Delta-Normal,86928571.4011278
2021-06-21,fwd_recv_5y5y,Monte Carlo,84984330.76021276
2021-06-21,fwd_recv_5y5y,PCA + GARCH,59638013.53317237
2021-06-21,payer_5y,Delta-Normal,138490223.78219733
2021-06-21,payer_5y,Monte Carlo,138891622.7216242
2021-06-21,payer_5y,PCA + GARCH,92822883.71594606
2021-06-21,payer_10y,Delta-Normal,270152729.8164442
2021-06-21,payer_10y,Monte Carlo,270307484.76390123
2021-06-21,payer_10y,PCA + GARCH,182022725.2481895
2021-06-28,unhedged,Delta-Normal,65827639.147349335
2021-06-28,unhedged,Monte Carlo,65742748.5154424
2021-06-28,unhedged,PCA + GARCH,40593807.36027956
2021-06-28,irs_recv_5y,Delta-Normal,14491608.204904834
2021-06-28,irs_recv_5y,Monte Carlo,14333736.574782794
2021-06-28,irs_recv_5y,PCA + GARCH,8765380.49864681
2021-06-28,irs_recv_10y,Delta-Normal,142216890.4220742
2021-06-28,irs_recv_10y,Monte Carlo,143620245.0667692
2021-06-28,irs_recv_10y,PCA + GARCH,88927164.82921922
2021-06-28,fwd_recv_2y5y,Delta-Normal,49774573.545062244
2021-06-28,fwd_recv_2y5y,Monte Carlo,49472437.61936706
2021-06-28,fwd_recv_2y5y,PCA + GARCH,30385439.341452375
2021-06-28,fwd_recv_5y5y,Delta-Normal,86897829.10239452
2021-06-28,fwd_recv_5y5y,Monte Carlo,86379857.96313286
2021-06-28,fwd_recv_5y5y,PCA + GARCH,55914686.47919506
2021-06-28,payer_5y,Delta-Normal,138345062.07651016
2021-06-28,payer_5y,Monte Carlo,138809489.17986482
2021-06-28,payer_5y,PCA + GARCH,85554336.69894977
2021-06-28,payer_10y,Delta-Normal,269928941.1133711
2021-06-28,payer_10y,Monte Carlo,271944449.58999926
2021-06-28,payer_10y,PCA + GARCH,167671906.22020283
2021-07-05,unhedged,Delta-Normal,65788390.42034248
2021-07-05,unhedged,Monte Carlo,65192269.80678861
2021-07-05,unhedged,PCA + GARCH,44123513.62542227
2021-07-05,irs_recv_5y,Delta-Normal,14497852.84492231
2021-07-05,irs_recv_5y,Monte Carlo,14418857.563503426
2021-07-05,irs_recv_5y,PCA + GARCH,8370116.212919426
2021-07-05,irs_recv_10y,Delta-Normal,142407241.57198817
2021-07-05,irs_recv_10y,Monte Carlo,141116673.50162005
2021-07-05,irs_recv_10y,PCA + GARCH,96904726.91040601
2021-07-05,fwd_recv_2y5y,Delta-Normal,49875016.19491908
2021-07-05,fwd_recv_2y5y,Monte Carlo,49721950.082952
2021-07-05,fwd_recv_2y5y,PCA + GARCH,32708121.522619206
2021-07-05,fwd_recv_5y5y,Delta-Normal,87044272.00400178
2021-07-05,fwd_recv_5y5y,Monte Carlo,85701372.68244854
2021-07-05,fwd_recv_5y5y,PCA + GARCH,58980589.71376257
2021-07-05,payer_5y,Delta-Normal,138307527.43109068
2021-07-05,payer_5y,Monte Carlo,138903947.25034803
2021-07-05,payer_5y,PCA + GARCH,92717234.56128457
2021-07-05,payer_10y,Delta-Normal,270051833.0665225
2021-07-05,payer_10y,Monte Carlo,269744518.98401546
2021-07-05,payer_10y,PCA + GARCH,181210079.15797806
2021-07-12,unhedged,Delta-Normal,65785779.43081841
2021-07-12,unhedged,Monte Carlo,64729415.06133431
2021-07-12,unhedged,PCA + GARCH,53378175.10844825
2021-07-12,irs_recv_5y,Delta-Normal,14544797.084320169
2021-07-12,irs_recv_5y,Monte Carlo,14488562.51969557
2021-07-12,irs_recv_5y,PCA + GARCH,8528076.952215074
2021-07-12,irs_recv_10y,Delta-Normal,143726371.7118695
2021-07-12,irs_recv_10y,Monte Carlo,142883280.4439106
2021-07-12,irs_recv_10y,PCA + GARCH,113840992.91304071
2021-07-12,fwd_recv_2y5y,Delta-Normal,50294842.839114085
2021-07-12,fwd_recv_2y5y,Monte Carlo,50148952.13368719
2021-07-12,fwd_recv_2y5y,PCA + GARCH,38529960.547973156
2021-07-12,fwd_recv_5y5y,Delta-Normal,88106939.35541806
2021-07-12,fwd_recv_5y5y,Monte Carlo,88039647.62699726
2021-07-12,fwd_recv_5y5y,PCA + GARCH,66958889.88142035
2021-07-12,payer_5y,Delta-Normal,138412558.59201655
2021-07-12,payer_5y,Monte Carlo,136650893.63750616
2021-07-12,payer_5y,PCA + GARCH,112454538.3732111
2021-07-12,payer_10y,Delta-Normal,271396357.55317926
2021-07-12,payer_10y,Monte Carlo,268669599.33811945
2021-07-12,payer_10y,PCA + GARCH,221790637.82011455
2021-07-19,unhedged,Delta-Normal,65687004.5632123
2021-07-19,unhedged,Monte Carlo,65642250.08161716
2021-07-19,unhedged,PCA + GARCH,49069250.44339072
2021-07-19,irs_recv_5y,Delta-Normal,14578341.157400915
2021-07-19,irs_recv_5y,Monte Carlo,14494893.056234322
2021-07-19,irs_recv_5y,PCA + GARCH,7977975.865921334
2021-07-19,irs_recv_10y,Delta-Normal,144753156.91363087
2021-07-19,irs_recv_10y,Monte Carlo,142801413.12742978
2021-07-19,irs_recv_10y,PCA + GARCH,106961058.13859826
2021-07-19,fwd_recv_2y5y,Delta-Normal,50554889.66630765
2021-07-19,fwd_recv_2y5y,Monte Carlo,50086099.52309239
2021-07-19,fwd_recv_2y5y,PCA + GARCH,36022927.006764404
2021-07-19,fwd_recv_5y5y,Delta-Normal,89015584.32643121
2021-07-19,fwd_recv_5y5y,Monte Carlo,87811307.54750857
2021-07-19,fwd_recv_5y5y,PCA + GARCH,63962769.25770155
2021-07-19,payer_5y,Delta-Normal,138298120.38595495
2021-07-19,payer_5y,Monte Carlo,138665320.4161517
2021-07-19,payer_5y,PCA + GARCH,102672662.42857681
2021-07-19,payer_10y,Delta-Normal,272251053.91428286
2021-07-19,payer_10y,Monte Carlo,271042214.7776188
2021-07-19,payer_10y,PCA + GARCH,202586673.35287836
2021-07-26,unhedged,Delta-Normal,65643157.19579982
2021-07-26,unhedged,Monte Carlo,64862630.880634345
2021-07-26,unhedged,PCA + GARCH,50344703.63359186
2021-07-26,irs_recv_5y,Delta-Normal,14587287.323958913
2021-07-26,irs_recv_5y,Monte Carlo,14447995.536407493
2021-07-26,irs_recv_5y,PCA + GARCH,8009462.500051801
2021-07-26,irs_recv_10y,Delta-Normal,144831912.78655154
2021-07-26,irs_recv_10y,Monte Carlo,144199101.7523002
2021-07-26,irs_recv_10y,PCA + GARCH,110103633.67115149
2021-07-26,fwd_recv_2y5y,Delta-Normal,50626321.851293385
2021-07-26,fwd_recv_2y5y,Monte Carlo,50348848.371685654
2021-07-26,fwd_recv_2y5y,PCA + GARCH,37131287.07869625
2021-07-26,fwd_recv_5y5y,Delta-Normal,89075301.33761136
2021-07-26,fwd_recv_5y5y,Monte Carlo,89359489.05350067
2021-07-26,fwd_recv_5y5y,PCA + GARCH,64578051.46112729
2021-07-26,payer_5y,Delta-Normal,138250208.35526955
2021-07-26,payer_5y,Monte Carlo,135647633.5005949
2021-07-26,payer_5y,PCA + GARCH,106332880.4340975
2021-07-26,payer_10y,Delta-Normal,272247278.8487845
2021-07-26,payer_10y,Monte Carlo,268175345.694569
2021-07-26,payer_10y,PCA + GARCH,209470430.11193135
2021-08-02,unhedged,Delta-Normal,65539092.59133022
2021-08-02,unhedged,Monte Carlo,65940129.03917283
2021-08-02,unhedged,PCA + GARCH,44429596.80674724
2021-08-02,irs_recv_5y,Delta-Normal,14628103.267706582
2021-08-02,irs_recv_5y,Monte Carlo,14545462.174915232
2021-08-02,irs_recv_5y,PCA + GARCH,7301130.630511955
2021-08-02,irs_recv_10y,Delta-Normal,145502054.633453
2021-08-02,irs_recv_10y,Monte Carlo,144469055.53629348
2021-08-02,irs_recv_10y,PCA + GARCH,95408086.29758036
2021-08-02,fwd_recv_2y5y,Delta-Normal,50846624.54532235
2021-08-02,fwd_recv_2y5y,Monte Carlo,51355468.5971858
2021-08-02,fwd_recv_2y5y,PCA + GARCH,32319520.74597857
2021-08-02,fwd_recv_5y5y,Delta-Normal,89660489.20060588
2021-08-02,fwd_recv_5y5y,Monte Carlo,89350819.72492653
2021-08-02,fwd_recv_5y5y,PCA + GARCH,57353411.19072528
2021-08-02,payer_5y,Delta-Normal,138138371.75493556
2021-08-02,payer_5y,Monte Carlo,139443956.73879614
2021-08-02,payer_5y,PCA + GARCH,93243177.47991903
2021-08-02,payer_10y,Delta-Normal,272730645.47426635
2021-08-02,payer_10y,Monte Carlo,277147670.0584977
2021-08-02,payer_10y,PCA + GARCH,185192719.03468642
2021-08-09,unhedged,Delta-Normal,65483420.279038966
2021-08-09,unhedged,Monte Carlo,66342384.31550184
2021-08-09,unhedged,PCA + GARCH,41064848.16548426
2021-08-09,irs_recv_5y,Delta-Normal,14576657.09997351
2021-08-09,irs_recv_5y,Monte Carlo,14692043.056215854
2021-08-09,irs_recv_5y,PCA + GARCH,6559639.932548402
2021-08-09,irs_recv_10y,Delta-Normal,145144869.26372248
2021-08-09,irs_recv_10y,Monte Carlo,143625623.8691851
2021-08-09,irs_recv_10y,PCA + GARCH,89131298.74581856
2021-08-09,fwd_recv_2y5y,Delta-Normal,50714735.26489064
2021-08-09,fwd_recv_2y5y,Monte Carlo,50041777.40173998
2021-08-09,fwd_recv_2y5y,PCA + GARCH,30185680.280637667
2021-08-09,fwd_recv_5y5y,Delta-Normal,89391890.94893952
2021-08-09,fwd_recv_5y5y,Monte Carlo,90217496.16824824
2021-08-09,fwd_recv_5y5y,PCA + GARCH,52581345.94528399
2021-08-09,payer_5y,Delta-Normal,137969670.30673358
2021-08-09,payer_5y,Monte Carlo,139636764.35158315
2021-08-09,payer_5y,PCA + GARCH,86273161.72158763
2021-08-09,payer_10y,Delta-Normal,272267779.7268347
2021-08-09,payer_10y,Monte Carlo,275117650.66843754
2021-08-09,payer_10y,PCA + GARCH,170101969.19360012
2021-08-16,unhedged,Delta-Normal,65377727.31609549
2021-08-16,unhedged,Monte Carlo,65176557.2542465
2021-08-16,unhedged,PCA + GARCH,40114116.31325496
2021-08-16,irs_recv_5y,Delta-Normal,14592823.50335839
2021-08-16,irs_recv_5y,Monte Carlo,14589772.33822692
2021-08-16,irs_recv_5y,PCA + GARCH,6521304.094487399
2021-08-16,irs_recv_10y,Delta-Normal,145117110.73519456
2021-08-16,irs_recv_10y,Monte Carlo,144735453.98744825
2021-08-16,irs_recv_10y,PCA + GARCH,88467441.8560385
2021-08-16,fwd_recv_2y5y,Delta-Normal,50712861.83494267
2021-08-16,fwd_recv_2y5y,Monte Carlo,51029038.763356544
2021-08-16,fwd_recv_2y5y,PCA + GARCH,29832465.042365596
2021-08-16,fwd_recv_5y5y,Delta-Normal,89428560.62402016
2021-08-16,fwd_recv_5y5y,Monte Carlo,89810884.55574065
2021-08-16,fwd_recv_5y5y,PCA + GARCH,52404842.28357175
2021-08-16,payer_5y,Delta-Normal,137770966.25365332
2021-08-16,payer_5y,Monte Carlo,137905223.28565246
2021-08-16,payer_5y,PCA + GARCH,84414600.68808387
2021-08-16,payer_10y,Delta-Normal,272036707.2162039
2021-08-16,payer_10y,Monte Carlo,270270926.297821
2021-08-16,payer_10y,PCA + GARCH,166942924.60217792
2021-08-23,unhedged,Delta-Normal,65268766.944237605
2021-08-23,unhedged,Monte Carlo,65016675.865372084
2021-08-23,unhedged,PCA + GARCH,35774776.82995667
2021-08-23,irs_recv_5y,Delta-Normal,14584021.368749753
2021-08-23,irs_recv_5y,Monte Carlo,14830375.351761695
2021-08-23,irs_recv_5y,PCA + GARCH,5885525.433918902
2021-08-23,irs_recv_10y,Delta-Normal,145072511.19170442
2021-08-23,irs_recv_10y,Monte Carlo,145307197.13062146
2021-08-23,irs_recv_10y,PCA + GARCH,78044322.76785506
2021-08-23,fwd_recv_2y5y,Delta-Normal,50698142.45644415
2021-08-23,fwd_recv_2y5y,Monte Carlo,51364584.448387876
2021-08-23,fwd_recv_2y5y,PCA + GARCH,26504656.064113848
2021-08-23,fwd_recv_5y5y,Delta-Normal,89437172.8796183
2021-08-23,fwd_recv_5y5y,Monte Carlo,88236074.86328515
2021-08-23,fwd_recv_5y5y,PCA + GARCH,46686969.820126705
2021-08-23,payer_5y,Delta-Normal,137567764.0221439
2021-08-23,payer_5y,Monte Carlo,137368329.35421634
2021-08-23,payer_5y,PCA + GARCH,75462635.01934505
2021-08-23,payer_10y,Delta-Normal,271782688.7893206
2021-08-23,payer_10y,Monte Carlo,273125141.6109027
2021-08-23,payer_10y,PCA + GARCH,148990434.52823168
2021-08-30,unhedged,Delta-Normal,65206597.92000297
2021-08-30,unhedged,Monte Carlo,64954657.10389352
2021-08-30,unhedged,PCA + GARCH,39076583.563504264
2021-08-30,irs_recv_5y,Delta-Normal,14526108.066935532
2021-08-30,irs_recv_5y,Monte Carlo,14445304.251509544
2021-08-30,irs_recv_5y,PCA + GARCH,6068498.636981848
2021-08-30,irs_recv_10y,Delta-Normal,144377393.76337117
2021-08-30,irs_recv_10y,Monte Carlo,145538715.99070448
2021-08-30,irs_recv_10y,PCA + GARCH,85275754.05096173
2021-08-30,fwd_recv_2y5y,Delta-Normal,50461031.171620734
2021-08-30,fwd_recv_2y5y,Monte Carlo,51082625.905767076
2021-08-30,fwd_recv_2y5y,PCA + GARCH,29079081.96491593
2021-08-30,fwd_recv_5y5y,Delta-Normal,88906923.2993598
2021-08-30,fwd_recv_5y5y,Monte Carlo,88632345.99764696
2021-08-30,fwd_recv_5y5y,PCA + GARCH,50831366.532550246
2021-08-30,payer_5y,Delta-Normal,137362098.24510258
2021-08-30,payer_5y,Monte Carlo,137171768.25549546
2021-08-30,payer_5y,PCA + GARCH,82669504.92385678
2021-08-30,payer_10y,Delta-Normal,270957647.7087796
2021-08-30,payer_10y,Monte Carlo,271476570.7553287
2021-08-30,payer_10y,PCA + GARCH,161912028.13711348
2021-09-06,unhedged,Delta-Normal,65163749.852868825
2021-09-06,unhedged,Monte Carlo,65301603.19109777
2021-09-06,unhedged,PCA + GARCH,41492630.86541368
2021-09-06,irs_recv_5y,Delta-Normal,14447406.672853768
2021-09-06,irs_recv_5y,Monte Carlo,14551287.777994407
2021-09-06,irs_recv_5y,PCA + GARCH,6430453.39467313
2021-09-06,irs_recv_10y,Delta-Normal,143111179.8013771
2021-09-06,irs_recv_10y,Monte Carlo,141434700.52841496
2021-09-06,irs_recv_10y,PCA + GARCH,89859707.5297458
2021-09-06,fwd_recv_2y5y,Delta-Normal,50066697.241976745
2021-09-06,fwd_recv_2y5y,Monte Carlo,49804164.458086476
2021-09-06,fwd_recv_2y5y,PCA + GARCH,30449790.305436585
2021-09-06,fwd_recv_5y5y,Delta-Normal,87883670.76547551
2021-09-06,fwd_recv_5y5y,Monte Carlo,86954664.36400443
2021-09-06,fwd_recv_5y5y,PCA + GARCH,52364735.96165443
2021-09-06,payer_5y,Delta-Normal,137138235.13156083
2021-09-06,payer_5y,Monte Carlo,137314565.90382126
2021-09-06,payer_5y,PCA + GARCH,87050354.62400854
2021-09-06,payer_10y,Delta-Normal,269594631.9970275
2021-09-06,payer_10y,Monte Carlo,272958773.87741095
2021-09-06,payer_10y,PCA + GARCH,171720602.09555095
2021-09-13,unhedged,Delta-Normal,65155380.72711206
2021-09-13,unhedged,Monte Carlo,65466079.402397566
2021-09-13,unhedged,PCA + GARCH,46938149.17242967
2021-09-13,irs_recv_5y,Delta-Normal,14384486.341348618
2021-09-13,irs_recv_5y,Monte Carlo,14390458.72345333
2021-09-13,irs_recv_5y,PCA + GARCH,6498690.421338012
2021-09-13,irs_recv_10y,Delta-Normal,142447855.7155214
2021-09-13,irs_recv_10y,Monte Carlo,140793351.21926913
2021-09-13,irs_recv_10y,PCA + GARCH,100279746.63084222
2021-09-13,fwd_recv_2y5y,Delta-Normal,49839786.24907943
2021-09-13,fwd_recv_2y5y,Monte Carlo,49262795.388267115
2021-09-13,fwd_recv_2y5y,PCA + GARCH,33956636.70142123
2021-09-13,fwd_recv_5y5y,Delta-Normal,87346492.4720911
2021-09-13,fwd_recv_5y5y,Monte Carlo,86082610.1074991
2021-09-13,fwd_recv_5y5y,PCA + GARCH,56222115.26990046
2021-09-13,payer_5y,Delta-Normal,137015748.28502908
2021-09-13,payer_5y,Monte Carlo,137890869.41498575
2021-09-13,payer_5y,PCA + GARCH,98721917.61028181
2021-09-13,payer_10y,Delta-Normal,268914663.5393824
2021-09-13,payer_10y,Monte Carlo,271045160.97196347
2021-09-13,payer_10y,PCA + GARCH,192632973.27744228
2021-09-20,unhedged,Delta-Normal,65094221.55407038
2021-09-20,unhedged,Monte Carlo,65524895.21233858
2021-09-20,unhedged,PCA + GARCH,46747551.370818205
2021-09-20,irs_recv_5y,Delta-Normal,14325376.408379195
2021-09-20,irs_recv_5y,Monte Carlo,14472297.194041079
2021-09-20,irs_recv_5y,PCA + GARCH,6272457.848272849
2021-09-20,irs_recv_10y,Delta-Normal,141767476.18299064
2021-09-20,irs_recv_10y,Monte Carlo,140145902.6534138
2021-09-20,irs_recv_10y,PCA + GARCH,100439020.35950735
2021-09-20,fwd_recv_2y5y,Delta-Normal,49630212.16320888
2021-09-20,fwd_recv_2y5y,Monte Carlo,49976517.700569116
2021-09-20,fwd_recv_2y5y,PCA + GARCH,33701719.272116266
2021-09-20,fwd_recv_5y5y,Delta-Normal,86815826.19379409
2021-09-20,fwd_recv_5y5y,Monte Carlo,85872095.74266046
2021-09-20,fwd_recv_5y5y,PCA + GARCH,55884302.46178548
2021-09-20,payer_5y,Delta-Normal,136811324.97545186
2021-09-20,payer_5y,Monte Carlo,138035749.55004373
2021-09-20,payer_5y,PCA + GARCH,97818405.65163688
2021-09-20,payer_10y,Delta-Normal,268111189.31095463
2021-09-20,payer_10y,Monte Carlo,268899326.37307405
2021-09-20,payer_10y,PCA + GARCH,192700510.15718204
2021-09-27,unhedged,Delta-Normal,65139981.4141705
2021-09-27,unhedged,Monte Carlo,64384558.963529594
2021-09-27,unhedged,PCA + GARCH,58843082.32037858
2021-09-27,irs_recv_5y,Delta-Normal,14219541.403752381
2021-09-27,irs_recv_5y,Monte Carlo,14122576.406756405
2021-09-27,irs_recv_5y,PCA + GARCH,8722141.316164786
2021-09-27,irs_recv_10y,Delta-Normal,140447658.21151567
2021-09-27,irs_recv_10y,Monte Carlo,140601056.63160038
2021-09-27,irs_recv_10y,PCA + GARCH,127138496.21518268
2021-09-27,fwd_recv_2y5y,Delta-Normal,49171243.93402175
2021-09-27,fwd_recv_2y5y,Monte Carlo,49578599.76350623
2021-09-27,fwd_recv_2y5y,PCA + GARCH,42634461.13657962
2021-09-27,fwd_recv_5y5y,Delta-Normal,85702742.93150496
2021-09-27,fwd_recv_5y5y,Monte Carlo,86199851.59267561
2021-09-27,fwd_recv_5y5y,PCA + GARCH,70693485.57425238
2021-09-27,payer_5y,Delta-Normal,136722669.87510324
2021-09-27,payer_5y,Monte Carlo,136454520.8800283
2021-09-27,payer_5y,PCA + GARCH,122710435.15136479
2021-09-27,payer_10y,Delta-Normal,266868481.76624626
2021-09-27,payer_10y,Monte Carlo,265673843.8464159
2021-09-27,payer_10y,PCA + GARCH,241313088.31484914
2021-10-04,unhedged,Delta-Normal,65058717.58238942
2021-10-04,unhedged,Monte Carlo,65507486.916320264
2021-10-04,unhedged,PCA + GARCH,54497052.91609733
2021-10-04,irs_recv_5y,Delta-Normal,14238466.86994964
2021-10-04,irs_recv_5y,Monte Carlo,14280710.836450435
2021-10-04,irs_recv_5y,PCA + GARCH,8234376.6887586005
2021-10-04,irs_recv_10y,Delta-Normal,140191627.56697708
2021-10-04,irs_recv_10y,Monte Carlo,138473177.03938472
2021-10-04,irs_recv_10y,PCA + GARCH,115918451.4823728
2021-10-04,fwd_recv_2y5y,Delta-Normal,49146554.08127349
2021-10-04,fwd_recv_2y5y,Monte Carlo,48675927.028441094
2021-10-04,fwd_recv_2y5y,PCA + GARCH,39226135.21269637
2021-10-04,fwd_recv_5y5y,Delta-Normal,85499963.20295516
2021-10-04,fwd_recv_5y5y,Monte Carlo,84410282.57500361
2021-10-04,fwd_recv_5y5y,PCA + GARCH,64651641.66719214
2021-10-04,payer_5y,Delta-Normal,136608626.50681165
2021-10-04,payer_5y,Monte Carlo,137803580.57314995
2021-10-04,payer_5y,PCA + GARCH,114204260.12565698
2021-10-04,payer_10y,Delta-Normal,266450411.2161043
2021-10-04,payer_10y,Monte Carlo,267241741.7101868
2021-10-04,payer_10y,PCA + GARCH,223493752.7233531
2021-10-11,unhedged,Delta-Normal,65046845.49433732
2021-10-11,unhedged,Monte Carlo,64469474.529051475
2021-10-11,unhedged,PCA + GARCH,51266105.06953995
2021-10-11,irs_recv_5y,Delta-Normal,14072357.589455945
2021-10-11,irs_recv_5y,Monte Carlo,13945400.450016642
2021-10-11,irs_recv_5y,PCA + GARCH,7829682.963560393
2021-10-11,irs_recv_10y,Delta-Normal,137885097.61152908
